   mDM      Log[10,x]   eL         eR         e          \[Mu]L     \[Mu]R     \[Mu]      \[Tau]L    \[Tau]R    \[Tau]     q          c          b          t          WL         WT         W          ZL         ZT         Z          g          \[Gamma]   h          \[Nu]e     \[Nu]\[Mu]   \[Nu]\[Tau]   V->e       V->\[Mu]   V->\[Tau]
   140      -7.2        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -7.15       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -7.1        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -7.05       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -7.         0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -6.95       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -6.9        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -6.85       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -6.8        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -6.75       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -6.7        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -6.65       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -6.6        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -6.55       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -6.5        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -6.45       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -6.4        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -6.35       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -6.3        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -6.25       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -6.2        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -6.15       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -6.1        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -6.05       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -6.         0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -5.95       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -5.9        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -5.85       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -5.8        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -5.75       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -5.7        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -5.65       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -5.6        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -5.55       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -5.5        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -5.45       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -5.4        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000002   0.000002   0.000002   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004461   0.000000   0.008691   0.005794   0.000000   0.000000   0.000000   0.000000   0.000000     0.004014      0          0          0
   140      -5.35       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000002   0.000002   0.000002   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004462   0.000002   0.008691   0.005795   0.000000   0.000000   0.000002   0.000000   0.000000     0.004014      0          0          0
   140      -5.3        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000002   0.000002   0.000002   0.000000   0.000000   0.000000   0          0.000001   0.006692   0.004462   0.000002   0.008691   0.005795   0.000000   0.000000   0.000002   0.000000   0.000000     0.004014      0          0          0
   140      -5.25       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000003   0.000003   0.000003   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004462   0.000000   0.008691   0.005794   0.000000   0.000000   0.000001   0.000000   0.000000     0.004014      0          0          0
   140      -5.2        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000003   0.000003   0.000003   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004462   0.000000   0.008691   0.005794   0.000000   0.000000   0.000002   0.000000   0.000000     0.004014      0          0          0
   140      -5.15       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000004   0.000004   0.000004   0.000000   0.000000   0.000000   0          0.000000   0.006692   0.004462   0.000000   0.008691   0.005794   0.000000   0.000000   0.000002   0.000000   0.000000     0.004014      0          0          0
   140      -5.1        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000005   0.000005   0.000005   0.000000   0.000000   0.000000   0          0.000000   0.006693   0.004462   0.000000   0.008691   0.005794   0.000000   0.000000   0.000002   0.000000   0.000000     0.004014      0          0          0
   140      -5.05       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000007   0.000007   0.000007   0.000000   0.000000   0.000000   0          0.000000   0.006693   0.004462   0.000000   0.008691   0.005794   0.000000   0.000000   0.000002   0.000000   0.000000     0.004014      0          0          0
   140      -5.         0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000011   0.000011   0.000011   0.000000   0.000000   0.000000   0          0.000000   0.006693   0.004462   0.000000   0.008691   0.005794   0.000000   0.000000   0.000002   0.000000   0.000000     0.004014      0.000000   0.000000   0.000137
   140      -4.95       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000016   0.000016   0.000016   0.000000   0.000000   0.000001   0          0.000001   0.006693   0.004462   0.000000   0.008691   0.005794   0.000000   0.000000   0.000002   0.000000   0.000000     0.004014      0.000000   0.000000   0.000159
   140      -4.9        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000020   0.000020   0.000020   0.000000   0.000000   0.000000   0          0.000001   0.006693   0.004462   0.000001   0.008692   0.005795   0.000000   0.000000   0.000002   0.000000   0.000000     0.004014      0.000000   0.000000   0.000182
   140      -4.85       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000023   0.000023   0.000023   0.000000   0.000000   0.000001   0          0.000002   0.006693   0.004463   0.000002   0.008693   0.005796   0.000000   0.000000   0.000003   0.000000   0.000000     0.004014      0.000000   0.000000   0.000207
   140      -4.8        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000027   0.000027   0.000027   0.000000   0.000000   0.000001   0          0.000003   0.006695   0.004464   0.000003   0.008694   0.005797   0.000000   0.000000   0.000005   0.000000   0.000000     0.004014      0.000000   0.000000   0.000234
   140      -4.75       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000034   0.000034   0.000034   0.000000   0.000000   0.000002   0          0.000005   0.006696   0.004466   0.000004   0.008694   0.005797   0.000000   0.000000   0.000007   0.000000   0.000000     0.004014      0.000000   0.000000   0.000263
   140      -4.7        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000044   0.000044   0.000044   0.000000   0.000000   0.000004   0          0.000006   0.006697   0.004467   0.000005   0.008695   0.005798   0.000000   0.000000   0.000011   0.000000   0.000000     0.004014      0.000000   0.000000   0.000296
   140      -4.65       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000059   0.000059   0.000059   0.000000   0.000000   0.000005   0          0.000006   0.006698   0.004467   0.000006   0.008697   0.005800   0.000000   0.000000   0.000012   0.000000   0.000000     0.004014      0.000000   0.000000   0.000333
   140      -4.6        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000071   0.000071   0.000071   0.000000   0.000000   0.000005   0          0.000007   0.006698   0.004468   0.000008   0.008698   0.005802   0.000000   0.000000   0.000015   0.000000   0.000000     0.004014      0.000000   0.000000   0.000374
   140      -4.55       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000089   0.000088   0.000089   0.000000   0.000000   0.000006   0          0.000008   0.006700   0.004469   0.000009   0.008699   0.005802   0.000000   0.000000   0.000020   0.000000   0.000000     0.004014      0.000000   0.000000   0.000421
   140      -4.5        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000112   0.000112   0.000112   0.000000   0.000000   0.000009   0          0.000011   0.006702   0.004472   0.000010   0.008699   0.005803   0.000000   0.000000   0.000028   0.000000   0.000000     0.004014      0.000000   0.000000   0.000475
   140      -4.45       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000142   0.000142   0.000142   0.000000   0.000000   0.000014   0          0.000014   0.006705   0.004475   0.000012   0.008702   0.005805   0.000000   0.000000   0.000039   0.000000   0.000000     0.004014      0.000000   0.000000   0.000538
   140      -4.4        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000174   0.000173   0.000174   0.000000   0.000000   0.000020   0          0.000018   0.006709   0.004479   0.000017   0.008706   0.005810   0.000000   0.000000   0.000051   0.000000   0.000000     0.004014      0.000000   0.000000   0.000609
   140      -4.35       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000205   0.000204   0.000205   0.000000   0.000000   0.000024   0          0.000027   0.006718   0.004488   0.000022   0.008711   0.005815   0.000000   0.000000   0.000068   0.000000   0.000000     0.004014      0.000000   0.000000   0.000693
   140      -4.3        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000216   0.000215   0.000216   0.000000   0.000000   0.000032   0          0.000033   0.006724   0.004494   0.000029   0.008718   0.005821   0.000000   0.000000   0.000083   0.000000   0.000000     0.004014      0.000000   0.000000   0.000789
   140      -4.25       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000233   0.000232   0.000233   0.000000   0.000001   0.000042   0          0.000041   0.006732   0.004501   0.000038   0.008727   0.005831   0.000000   0.000001   0.000108   0.000000   0.000000     0.004014      0.000000   0.000000   0.000900
   140      -4.2        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000262   0.000261   0.000261   0.000001   0.000002   0.000052   0          0.000050   0.006741   0.004511   0.000049   0.008737   0.005841   0.000001   0.000001   0.000140   0.000000   0.000000     0.004014      0.000000   0.000000   0.001028
   140      -4.15       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000306   0.000305   0.000305   0.000000   0.000002   0.000064   0          0.000060   0.006750   0.004520   0.000058   0.008746   0.005850   0.000002   0.000001   0.000179   0.000000   0.000000     0.004014      0.000000   0.000000   0.001176
   140      -4.1        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000363   0.000362   0.000363   0.000000   0.000002   0.000081   0          0.000070   0.006759   0.004530   0.000068   0.008755   0.005859   0.000002   0.000002   0.000229   0.000000   0.000000     0.004014      0.000000   0.000000   0.001345
   140      -4.05       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000417   0.000416   0.000416   0.000001   0.000003   0.000100   0          0.000087   0.006776   0.004546   0.000091   0.008776   0.005881   0.000003   0.000002   0.000287   0.000000   0.000000     0.004014      0.000000   0.000000   0.001540
   140      -4.         0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000466   0.000465   0.000466   0.000003   0.000003   0.000128   0          0.000103   0.006791   0.004561   0.000111   0.008795   0.005900   0.000003   0.000002   0.000367   0.000000   0.000000     0.004014      0.000000   0.000000   0.001763
   140      -3.95       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000528   0.000527   0.000528   0.000005   0.000004   0.000160   0          0.000128   0.006816   0.004586   0.000138   0.008821   0.005927   0.000004   0.000002   0.000447   0.000000   0.000000     0.004014      0.000000   0.000000   0.002016
   140      -3.9        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000593   0.000592   0.000592   0.000007   0.000006   0.000198   0          0.000157   0.006844   0.004615   0.000169   0.008850   0.005956   0.000005   0.000003   0.000534   0.000000   0.000000     0.004014      0.000000   0.000000   0.002303
   140      -3.85       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000661   0.000659   0.000660   0.000008   0.000008   0.000241   0          0.000188   0.006873   0.004645   0.000202   0.008882   0.005989   0.000008   0.000004   0.000636   0.000000   0.000000     0.004014      0.000000   0.000000   0.002628
   140      -3.8        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000735   0.000734   0.000735   0.000009   0.000010   0.000285   0          0.000218   0.006903   0.004675   0.000243   0.008920   0.006028   0.000012   0.000005   0.000757   0.000000   0.000000     0.004014      0.000000   0.000000   0.002994
   140      -3.75       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000815   0.000814   0.000815   0.000012   0.000013   0.000331   0          0.000257   0.006939   0.004712   0.000292   0.008966   0.006074   0.000013   0.000005   0.000898   0.000000   0.000000     0.004014      0.000000   0.000000   0.003404
   140      -3.7        0.000000   0.000000   0.000000   0.000001   0.000000   0.000000   0.000922   0.000920   0.000921   0.000017   0.000018   0.000391   0          0.000294   0.006975   0.004748   0.000346   0.009018   0.006127   0.000018   0.000006   0.001050   0.000000   0.000000     0.004014      0.000000   0.000000   0.003863
   140      -3.65       0.000000   0.000000   0.000000   0.000001   0.000000   0.000000   0.001023   0.001021   0.001022   0.000022   0.000025   0.000452   0          0.000334   0.007013   0.004787   0.000410   0.009079   0.006189   0.000023   0.000006   0.001255   0.000000   0.000000     0.004015      0.000000   0.000000   0.004375
   140      -3.6        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.001143   0.001141   0.001142   0.000030   0.000032   0.000522   0          0.000383   0.007060   0.004835   0.000477   0.009142   0.006253   0.000030   0.000007   0.001512   0.000000   0.000000     0.004015      0.000000   0.000000   0.004944
   140      -3.55       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.001290   0.001287   0.001289   0.000041   0.000041   0.000602   0          0.000439   0.007115   0.004889   0.000549   0.009211   0.006324   0.000040   0.000008   0.001808   0.000000   0.000000     0.004015      0.000000   0.000000   0.005576
   140      -3.5        0.000001   0.000000   0.000000   0.000000   0.000000   0.000000   0.001459   0.001456   0.001457   0.000055   0.000053   0.000688   0          0.000502   0.007175   0.004951   0.000637   0.009295   0.006409   0.000051   0.000008   0.002128   0.000000   0.000000     0.004015      0.000000   0.000000   0.006276
   140      -3.45       0.000002   0.000001   0.000002   0.000001   0.000000   0.000001   0.001651   0.001647   0.001649   0.000068   0.000069   0.000790   0          0.000583   0.007251   0.005029   0.000744   0.009393   0.006510   0.000070   0.000012   0.002464   0.000000   0.000000     0.004015      0.000000   0.000000   0.007050
   140      -3.4        0.000002   0.000002   0.000002   0.000002   0.000001   0.000001   0.001839   0.001836   0.001838   0.000078   0.000081   0.000916   0          0.000670   0.007336   0.005114   0.000870   0.009515   0.006633   0.000082   0.000015   0.002849   0.000000   0.000000     0.004015      0.000000   0.000000   0.007908
   140      -3.35       0.000002   0.000002   0.000002   0.000002   0.000001   0.000001   0.002090   0.002085   0.002088   0.000093   0.000099   0.001065   0          0.000767   0.007430   0.005209   0.001002   0.009642   0.006762   0.000099   0.000017   0.003296   0.000000   0.000000     0.004015      0.000000   0.000000   0.008855
   140      -3.3        0.000002   0.000001   0.000002   0.000002   0.000001   0.000002   0.002344   0.002339   0.002341   0.000117   0.000120   0.001230   0          0.000871   0.007531   0.005311   0.001152   0.009788   0.006910   0.000120   0.000019   0.003797   0.000001   0.000001     0.004015      0.000000   0.000000   0.009904
   140      -3.25       0.000002   0.000002   0.000002   0.000003   0.000002   0.000002   0.002614   0.002609   0.002611   0.000148   0.000145   0.001400   0          0.000983   0.007639   0.005421   0.001327   0.009958   0.007081   0.000146   0.000022   0.004353   0.000001   0.000001     0.004015      0.000000   0.000000   0.011065
   140      -3.2        0.000003   0.000003   0.000003   0.000003   0.000002   0.000002   0.002942   0.002936   0.002939   0.000178   0.000179   0.001579   0          0.001109   0.007760   0.005543   0.001528   0.010149   0.007275   0.000175   0.000026   0.004986   0.000001   0.000001     0.004015      0.000000   0.000000   0.012353
   140      -3.15       0.000004   0.000003   0.000003   0.000003   0.000002   0.000003   0.003309   0.003302   0.003305   0.000219   0.000210   0.001803   0          0.001260   0.007904   0.005689   0.001752   0.010362   0.007492   0.000211   0.000028   0.005758   0.000002   0.000002     0.004016      0.000000   0.000000   0.013783
   140      -3.1        0.000004   0.000003   0.000003   0.000005   0.000004   0.000005   0.003698   0.003690   0.003694   0.000268   0.000252   0.002034   0          0.001425   0.008063   0.005851   0.001986   0.010585   0.007718   0.000258   0.000031   0.006566   0.000002   0.000002     0.004016      0.000000   0.000000   0.015374
   140      -3.05       0.000004   0.000003   0.000004   0.000006   0.000005   0.000006   0.004162   0.004153   0.004157   0.000319   0.000300   0.002332   0          0.001611   0.008243   0.006032   0.002261   0.010848   0.007986   0.000309   0.000031   0.007433   0.000002   0.000002     0.004016      0.000000   0.000000   0.017149
   140      -3.         0.000005   0.000003   0.000004   0.000006   0.000005   0.000006   0.004693   0.004684   0.004689   0.000370   0.000356   0.002652   0          0.001802   0.008426   0.006218   0.002591   0.011169   0.008310   0.000358   0.000033   0.008397   0.000002   0.000002     0.004016      0.000000   0.000000   0.019133
   140      -2.95       0.000005   0.000004   0.000004   0.000006   0.000005   0.000006   0.005274   0.005263   0.005268   0.000422   0.000418   0.002992   0          0.002004   0.008621   0.006415   0.002967   0.011532   0.008677   0.000411   0.000037   0.009495   0.000003   0.000003     0.004017      0.000000   0.000000   0.021353
   140      -2.9        0.000006   0.000004   0.000005   0.000008   0.000006   0.000007   0.005895   0.005883   0.005889   0.000481   0.000475   0.003374   0          0.002235   0.008843   0.006640   0.003357   0.011907   0.009057   0.000477   0.000045   0.010735   0.000003   0.000003     0.004017      0.000000   0.000000   0.023845
   140      -2.85       0.000007   0.000005   0.000006   0.000009   0.000007   0.000008   0.006612   0.006598   0.006605   0.000558   0.000530   0.003791   0          0.002494   0.009091   0.006892   0.003732   0.012266   0.009421   0.000533   0.000050   0.012059   0.000003   0.000003     0.004017      0.000000   0.000000   0.026647
   140      -2.8        0.000009   0.000007   0.000008   0.000011   0.000009   0.000010   0.007374   0.007359   0.007366   0.000629   0.000586   0.004328   0          0.002808   0.009395   0.007200   0.004193   0.012709   0.009870   0.000605   0.000056   0.013611   0.000004   0.000004     0.004018      0.000000   0.000000   0.029801
   140      -2.75       0.000011   0.000009   0.000010   0.000012   0.000010   0.000011   0.008290   0.008273   0.008282   0.000695   0.000659   0.004858   0          0.003157   0.009732   0.007540   0.004689   0.013183   0.010352   0.000682   0.000064   0.015282   0.000004   0.000004     0.004018      0.000000   0.000000   0.033358
   140      -2.7        0.000014   0.000011   0.000013   0.000013   0.000011   0.000012   0.009318   0.009299   0.009309   0.000769   0.000733   0.005448   0          0.003538   0.010098   0.007911   0.005256   0.013728   0.010904   0.000758   0.000073   0.017149   0.000005   0.000005     0.004019      0.000000   0.000000   0.037373
   140      -2.65       0.000016   0.000013   0.000015   0.000014   0.000011   0.000013   0.010453   0.010432   0.010443   0.000852   0.000807   0.006129   0          0.003960   0.010505   0.008323   0.005910   0.014356   0.011540   0.000836   0.000084   0.019213   0.000005   0.000005     0.004019      0.000000   0.000000   0.041908
   140      -2.6        0.000017   0.000013   0.000015   0.000016   0.000013   0.000014   0.011726   0.011701   0.011713   0.000939   0.000894   0.006892   0          0.004437   0.010961   0.008787   0.006641   0.015053   0.012249   0.000913   0.000095   0.021449   0.000006   0.000006     0.004020      0.000000   0.000000   0.047033
   140      -2.55       0.000018   0.000014   0.000016   0.000020   0.000016   0.000018   0.013184   0.013157   0.013170   0.001032   0.001004   0.007683   0          0.004963   0.011463   0.009296   0.007410   0.015780   0.012990   0.000973   0.000101   0.023927   0.000007   0.000007     0.004020      0.000000   0.000000   0.052825
   140      -2.5        0.000022   0.000018   0.000020   0.000022   0.000018   0.000020   0.014784   0.014753   0.014768   0.001122   0.001079   0.008486   0          0.005531   0.012012   0.009852   0.008251   0.016590   0.013810   0.001055   0.000112   0.026665   0.000008   0.000008     0.004021      0.000000   0.000000   0.059368
   140      -2.45       0.000024   0.000019   0.000021   0.000027   0.000022   0.000025   0.016563   0.016529   0.016546   0.001200   0.001159   0.009409   0          0.006155   0.012614   0.010461   0.009195   0.017497   0.014730   0.001156   0.000124   0.029715   0.000008   0.000008     0.004022      0.000000   0.000000   0.066756
   140      -2.4        0.000025   0.000020   0.000023   0.000030   0.000025   0.000028   0.018591   0.018553   0.018572   0.001274   0.001235   0.010467   0          0.006882   0.013317   0.011172   0.010230   0.018491   0.015737   0.001247   0.000139   0.033180   0.000009   0.000009     0.004023      0.000000   0.000000   0.075088
   140      -2.35       0.000027   0.000022   0.000024   0.000031   0.000025   0.000028   0.020861   0.020818   0.020839   0.001351   0.001306   0.011651   0          0.007706   0.014111   0.011976   0.011354   0.019568   0.016830   0.001328   0.000160   0.036999   0.000010   0.000010     0.004024      0.000000   0.000000   0.084473
