   mDM      Log[10,x]   eL          eR          e           \[Mu]L     \[Mu]R     \[Mu]      \[Tau]L    \[Tau]R    \[Tau]     q           c           b           t           WL          WT          W           ZL          ZT          Z           g           \[Gamma]   h           \[Nu]e     \[Nu]\[Mu]   \[Nu]\[Tau]   V->e       V->\[Mu]   V->\[Tau]
   25       -7.5        0.000000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000039    0.000036    0.000029    0           0           0           0           0           0           0           0.000043    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -7.45       0.000000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000045    0.000044    0.000036    0           0           0           0           0           0           0           0.000049    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -7.4        0.000000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000055    0.000053    0.000044    0           0           0           0           0           0           0           0.000053    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -7.35       0.000000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000064    0.000063    0.000054    0           0           0           0           0           0           0           0.000064    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -7.3        0.000000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000081    0.000074    0.000069    0           0           0           0           0           0           0           0.000074    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -7.25       0.000000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000094    0.000088    0.000082    0           0           0           0           0           0           0           0.000087    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -7.2        0.000000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000109    0.000105    0.000094    0           0           0           0           0           0           0           0.000105    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -7.15       0.000000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000131    0.000127    0.000108    0           0           0           0           0           0           0           0.000127    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -7.1        0.000000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000155    0.000156    0.000127    0           0           0           0           0           0           0           0.000149    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -7.05       0.000000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000176    0.000188    0.000152    0           0           0           0           0           0           0           0.000175    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -7.         0.000000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000216    0.000218    0.000182    0           0           0           0           0           0           0           0.000219    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -6.95       0.000000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000256    0.000259    0.000215    0           0           0           0           0           0           0           0.000260    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -6.9        0.000000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000300    0.000309    0.000250    0           0           0           0           0           0           0           0.000303    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -6.85       0.000000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000355    0.000367    0.000292    0           0           0           0           0           0           0           0.000355    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -6.8        0.000000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000001   0.000001   0.000001   0.000423    0.000430    0.000350    0           0           0           0           0           0           0           0.000423    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -6.75       0.000000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000509    0.000506    0.000424    0           0           0           0           0           0           0           0.000510    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -6.7        0.000000    0.000000    0.000000    0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000597    0.000598    0.000504    0           0           0           0           0           0           0           0.000599    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -6.65       0.000000    0.000000    0.000000    0.000000   0.000001   0.000000   0.000000   0.000000   0.000000   0.000716    0.000720    0.000601    0           0           0           0           0           0           0           0.000711    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -6.6        0.000000    0.000000    0.000000    0.000000   0.000001   0.000000   0.000000   0.000000   0.000000   0.000854    0.000860    0.000714    0           0           0           0           0           0           0           0.000856    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -6.55       0.000000    0.000000    0.000000    0.000000   0.000001   0.000001   0.000000   0.000000   0.000000   0.001008    0.001014    0.000844    0           0           0           0           0           0           0           0.001023    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -6.5        0.000000    0.000000    0.000000    0.000000   0.000001   0.000001   0.000001   0.000001   0.000001   0.001188    0.001191    0.000997    0           0           0           0           0           0           0           0.001193    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -6.45       0.000000    0.000000    0.000000    0.000001   0.000002   0.000001   0.000001   0.000001   0.000001   0.001418    0.001403    0.001183    0           0           0           0           0           0           0           0.001405    0.000001   0           0.000000   0.000000     0.000000      0          0          0
   25       -6.4        0.000000    0.000000    0.000000    0.000001   0.000002   0.000002   0.000001   0.000001   0.000001   0.001682    0.001675    0.001385    0           0           0           0           0           0           0           0.001693    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -6.35       0.000000    0.000000    0.000000    0.000001   0.000002   0.000002   0.000001   0.000001   0.000001   0.002000    0.001992    0.001631    0           0           0           0           0           0           0           0.002000    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -6.3        0.000000    0.000000    0.000000    0.000002   0.000002   0.000002   0.000001   0.000001   0.000001   0.002383    0.002352    0.001958    0           0           0           0           0           0           0           0.002362    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -6.25       0.000000    0.000000    0.000000    0.000002   0.000003   0.000002   0.000001   0.000001   0.000001   0.002830    0.002772    0.002370    0           0           0           0           0           0           0           0.002796    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -6.2        0.000000    0.000000    0.000000    0.000002   0.000003   0.000002   0.000001   0.000001   0.000001   0.003345    0.003274    0.002837    0           0           0           0           0           0           0           0.003303    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -6.15       0.000000    0.000000    0.000000    0.000002   0.000003   0.000003   0.000001   0.000001   0.000001   0.003970    0.003875    0.003310    0           0           0           0           0           0           0           0.003921    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -6.1        0.000000    0.000000    0.000000    0.000002   0.000004   0.000003   0.000002   0.000002   0.000002   0.004671    0.004601    0.003876    0           0           0           0           0           0           0           0.004628    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -6.05       0.000000    0.000000    0.000000    0.000003   0.000004   0.000003   0.000004   0.000004   0.000004   0.005500    0.005448    0.004572    0           0           0           0           0           0           0           0.005477    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -6.         0.000000    0.000000    0.000000    0.000003   0.000005   0.000004   0.000006   0.000006   0.000006   0.006480    0.006485    0.005411    0           0           0           0           0           0           0           0.006490    0.000000   0           0.000000   0.000000     0.000000      0          0          0
   25       -5.95       0.000000    0.000000    0.000000    0.000003   0.000005   0.000004   0.000007   0.000007   0.000007   0.007627    0.007703    0.006398    0           0           0           0           0           0           0           0.007680    0.000002   0           0.000000   0.000000     0.000000      0          0          0
   25       -5.9        0.000000    0.000000    0.000000    0.000004   0.000006   0.000005   0.000009   0.000009   0.000009   0.008981    0.009075    0.007543    0           0           0           0           0           0           0           0.009068    0.000002   0           0.000000   0.000000     0.000000      0          0          0
   25       -5.85       0.000000    0.000000    0.000000    0.000004   0.000007   0.000005   0.000011   0.000011   0.000011   0.010652    0.010704    0.008900    0           0           0           0           0           0           0           0.010727    0.000003   0           0.000000   0.000000     0.000000      0          0          0
   25       -5.8        0.000000    0.000000    0.000000    0.000005   0.000007   0.000006   0.000010   0.000010   0.000010   0.012590    0.012611    0.010472    0           0           0           0           0           0           0           0.012653    0.000005   0           0.000000   0.000000     0.000000      0          0          0
   25       -5.75       0.000000    0.000000    0.000000    0.000005   0.000008   0.000007   0.000011   0.000011   0.000011   0.014859    0.014816    0.012356    0           0           0           0           0           0           0           0.014884    0.000006   0           0.000000   0.000000     0.000000      0          0          0
   25       -5.7        0.000000    0.000000    0.000000    0.000006   0.000009   0.000008   0.000013   0.000013   0.000013   0.017440    0.017485    0.014517    0           0           0           0           0           0           0           0.017478    0.000006   0           0.000000   0.000000     0.000000      0          0          0
   25       -5.65       0.000000    0.000000    0.000000    0.000007   0.000010   0.000009   0.000017   0.000017   0.000017   0.020443    0.020622    0.017013    0           0           0           0           0           0           0           0.020546    0.000006   0           0.000000   0.000000     0.000000      0          0          0
   25       -5.6        0.000000    0.000000    0.000000    0.000008   0.000012   0.000010   0.000023   0.000023   0.000023   0.024024    0.024148    0.019975    0           0           0           0           0           0           0           0.024176    0.000006   0           0.000000   0.000000     0.000000      0          0          0
   25       -5.55       0.000000    0.000000    0.000000    0.000009   0.000013   0.000011   0.000028   0.000028   0.000028   0.028170    0.028168    0.023517    0           0           0           0           0           0           0           0.028263    0.000006   0           0.000000   0.000000     0.000000      0          0          0
   25       -5.5        0.000001    0.000001    0.000001    0.000010   0.000015   0.000012   0.000031   0.000031   0.000031   0.032852    0.032940    0.027371    0           0           0           0           0           0           0           0.032950    0.000008   0           0.000000   0.000000     0.000000      0          0          0
   25       -5.45       0.000002    0.000002    0.000002    0.000011   0.000016   0.000014   0.000035   0.000035   0.000035   0.038245    0.038404    0.031957    0           0           0           0           0           0           0           0.038485    0.000009   0           0.000000   0.000000     0.000000      0          0          0
   25       -5.4        0.000003    0.000003    0.000003    0.000012   0.000018   0.000015   0.000043   0.000043   0.000043   0.044482    0.044727    0.037162    0           0           0           0           0           0           0           0.044829    0.000011   0           0.000000   0.000000     0.000000      0          0          0
   25       -5.35       0.000003    0.000003    0.000003    0.000014   0.000021   0.000017   0.000054   0.000054   0.000054   0.051675    0.052042    0.043044    0           0           0           0           0           0           0           0.052033    0.000014   0           0.000000   0.000000     0.000000      0          0          0
   25       -5.3        0.000004    0.000004    0.000004    0.000015   0.000023   0.000019   0.000067   0.000067   0.000067   0.059893    0.060392    0.049744    0           0           0           0           0           0           0           0.060226    0.000019   0           0.000000   0.000000     0.000000      0          0          0
   25       -5.25       0.000004    0.000004    0.000004    0.000017   0.000026   0.000022   0.000081   0.000081   0.000081   0.069113    0.069647    0.057225    0           0           0           0           0           0           0           0.069554    0.000023   0           0.000000   0.000000     0.000000      0          0          0
   25       -5.2        0.000005    0.000005    0.000005    0.000019   0.000029   0.000024   0.000091   0.000091   0.000091   0.079456    0.079890    0.065699    0           0           0           0           0           0           0           0.080011    0.000029   0           0.000000   0.000000     0.000000      0          0          0
   25       -5.15       0.000007    0.000007    0.000007    0.000022   0.000033   0.000027   0.000110   0.000110   0.000110   0.090930    0.091579    0.075145    0           0           0           0           0           0           0           0.091496    0.000035   0           0.000000   0.000000     0.000000      0          0          0
   25       -5.1        0.000008    0.000008    0.000008    0.000024   0.000037   0.000030   0.000133   0.000133   0.000133   0.103713    0.104577    0.085599    0           0           0           0           0           0           0           0.104280    0.000041   0           0.000000   0.000000     0.000000      0          0          0
   25       -5.05       0.000008    0.000008    0.000008    0.000027   0.000041   0.000034   0.000157   0.000157   0.000157   0.117812    0.118813    0.097058    0           0           0           0           0           0           0           0.118357    0.000048   0           0.000000   0.000000     0.000000      0          0          0
   25       -5.         0.000010    0.000010    0.000010    0.000031   0.000046   0.000038   0.000186   0.000186   0.000186   0.133148    0.134226    0.109439    0           0           0           0           0           0           0           0.133620    0.000058   0           0.000000   0.000000     0.000000      0.000026   0.000231   0.001331
   25       -4.95       0.000013    0.000013    0.000013    0.000034   0.000052   0.000043   0.000219   0.000219   0.000219   0.149759    0.150633    0.122518    0           0           0           0           0           0           0           0.150280    0.000071   0           0.000000   0.000000     0.000000      0.000042   0.000317   0.001543
   25       -4.9        0.000014    0.000014    0.000014    0.000039   0.000058   0.000048   0.000258   0.000258   0.000258   0.166978    0.168106    0.136184    0           0           0           0           0           0           0           0.167753    0.000088   0           0.000000   0.000000     0.000000      0.000056   0.000406   0.001819
   25       -4.85       0.000015    0.000015    0.000015    0.000043   0.000065   0.000054   0.000292   0.000292   0.000292   0.185013    0.186254    0.150397    0           0           0           0           0           0           0           0.186083    0.000106   0           0.000000   0.000000     0.000000      0.000067   0.000490   0.002161
   25       -4.8        0.000017    0.000017    0.000017    0.000049   0.000073   0.000061   0.000335   0.000335   0.000335   0.203492    0.205197    0.164783    0           0           0           0           0           0           0           0.205018    0.000127   0           0.000000   0.000000     0.000000      0.000075   0.000570   0.002568
   25       -4.75       0.000020    0.000020    0.000020    0.000055   0.000082   0.000068   0.000392   0.000392   0.000392   0.222171    0.224560    0.179105    0           0           0           0           0           0           0           0.224333    0.000149   0           0.000000   0.000000     0.000000      0.000081   0.000647   0.003039
   25       -4.7        0.000023    0.000023    0.000023    0.000061   0.000092   0.000077   0.000464   0.000464   0.000464   0.240870    0.243761    0.193159    0           0           0           0           0           0           0           0.243702    0.000171   0           0.000000   0.000000     0.000000      0.000086   0.000722   0.003569
   25       -4.65       0.000027    0.000027    0.000027    0.000069   0.000103   0.000086   0.000547   0.000547   0.000547   0.259331    0.262553    0.206569    0           0           0           0           0           0           0           0.262478    0.000192   0           0.000000   0.000000     0.000000      0.000091   0.000799   0.004153
   25       -4.6        0.000031    0.000031    0.000031    0.000077   0.000116   0.000096   0.000643   0.000643   0.000643   0.276442    0.280063    0.218647    0           0           0           0           0           0           0           0.280066    0.000229   0           0.000000   0.000000     0.000000      0.000098   0.000881   0.004789
   25       -4.55       0.000034    0.000034    0.000034    0.000087   0.000130   0.000108   0.000757   0.000757   0.000757   0.292124    0.296280    0.229493    0           0           0           0           0           0           0           0.296606    0.000271   0           0.000000   0.000000     0.000000      0.000108   0.000971   0.005471
   25       -4.5        0.000037    0.000037    0.000037    0.000097   0.000146   0.000121   0.000890   0.000890   0.000890   0.306195    0.311307    0.238729    0           0           0           0           0           0           0           0.311807    0.000306   0           0.000000   0.000000     0.000000      0.000121   0.001073   0.006199
   25       -4.45       0.000043    0.000043    0.000043    0.000109   0.000163   0.000136   0.001043   0.001043   0.001043   0.318582    0.324884    0.246277    0           0           0           0           0           0           0           0.325209    0.000341   0           0.000000   0.000000     0.000000      0.000139   0.001189   0.006977
   25       -4.4        0.000052    0.000052    0.000052    0.000122   0.000183   0.000153   0.001208   0.001208   0.001208   0.329130    0.336613    0.252247    0           0           0           0           0           0           0           0.336523    0.000387   0           0.000000   0.000000     0.000000      0.000161   0.001324   0.007808
   25       -4.35       0.000063    0.000063    0.000063    0.000137   0.000206   0.000171   0.001372   0.001372   0.001372   0.337358    0.346266    0.256795    0           0           0           0           0           0           0           0.346040    0.000441   0           0.000000   0.000000     0.000000      0.000190   0.001480   0.008702
   25       -4.3        0.000073    0.000073    0.000073    0.000154   0.000231   0.000192   0.001575   0.001575   0.001575   0.343267    0.353556    0.259216    0           0           0           0           0           0           0           0.353471    0.000502   0           0.000000   0.000000     0.000000      0.000226   0.001661   0.009672
   25       -4.25       0.000079    0.000079    0.000079    0.000173   0.000259   0.000216   0.001807   0.001807   0.001807   0.347313    0.359457    0.260721    0           0           0           0           0           0           0           0.359600    0.000582   0           0.000000   0.000000     0.000000      0.000270   0.001870   0.010735
   25       -4.2        0.000087    0.000087    0.000087    0.000194   0.000291   0.000242   0.002079   0.002079   0.002079   0.349606    0.364036    0.261632    0           0           0           0           0           0           0           0.364097    0.000662   0           0.000000   0.000000     0.000000      0.000324   0.002112   0.011912
   25       -4.15       0.000097    0.000097    0.000097    0.000217   0.000326   0.000272   0.002404   0.002404   0.002404   0.350599    0.367363    0.262429    0           0           0           0           0           0           0           0.367251    0.000750   0           0.000000   0.000000     0.000000      0.000388   0.002389   0.013225
   25       -4.1        0.000108    0.000108    0.000108    0.000244   0.000366   0.000305   0.002791   0.002791   0.002791   0.350736    0.369676    0.263455    0           0           0           0           0           0           0           0.369507    0.000850   0           0.000000   0.000000     0.000000      0.000462   0.002706   0.014704
   25       -4.05       0.000110    0.000110    0.000110    0.000274   0.000410   0.000342   0.003233   0.003233   0.003233   0.350094    0.371542    0.264615    0           0           0           0           0           0           0           0.370960    0.000919   0           0.000000   0.000000     0.000000      0.000547   0.003067   0.016379
   25       -4.         0.000121    0.000121    0.000121    0.000307   0.000461   0.000384   0.003746   0.003746   0.003746   0.348796    0.373033    0.267514    0           0           0           0           0           0           0           0.372226    0.001005   0           0.000000   0.000000     0.000000      0.000641   0.003475   0.018285
   25       -3.95       0.000133    0.000133    0.000133    0.000344   0.000517   0.000431   0.004308   0.004308   0.004308   0.348433    0.374758    0.272398    0           0           0           0           0           0           0           0.374031    0.001080   0           0.000000   0.000000     0.000000      0.000743   0.003937   0.020463
   25       -3.9        0.000147    0.000147    0.000147    0.000387   0.000580   0.000483   0.004979   0.004979   0.004979   0.349134    0.377365    0.279533    0           0           0           0           0           0           0           0.376862    0.001154   0           0.000000   0.000000     0.000000      0.000852   0.004455   0.022955
   25       -3.85       0.000163    0.000163    0.000163    0.000434   0.000650   0.000542   0.005769   0.005769   0.005769   0.351457    0.381733    0.289542    0           0           0           0           0           0           0           0.381245    0.001229   0           0.000000   0.000000     0.000000      0.000967   0.005037   0.025806
   25       -3.8        0.000174    0.000174    0.000174    0.000487   0.000730   0.000608   0.006643   0.006643   0.006643   0.356126    0.388673    0.303195    0           0           0           0           0           0           0           0.387910    0.001308   0           0.000000   0.000000     0.000000      0.001086   0.005687   0.029070
   25       -3.75       0.000183    0.000183    0.000183    0.000546   0.000819   0.000682   0.007558   0.007558   0.007558   0.363761    0.398626    0.321176    0           0           0           0           0           0           0           0.397984    0.001389   0           0.000000   0.000000     0.000000      0.001207   0.006412   0.032801
   25       -3.7        0.000200    0.000200    0.000200    0.000613   0.000919   0.000766   0.008636   0.008636   0.008636   0.377246    0.413449    0.346641    0           0           0           0           0           0           0           0.413073    0.001455   0           0.000000   0.000000     0.000000      0.001331   0.007220   0.037054
   25       -3.65       0.000214    0.000214    0.000214    0.000687   0.001031   0.000859   0.009810   0.009810   0.009810   0.396477    0.433184    0.379418    0           0           0           0           0           0           0           0.433447    0.001523   0           0.000000   0.000000     0.000000      0.001457   0.008119   0.041893
   25       -3.6        0.000232    0.000232    0.000232    0.000771   0.001157   0.000964   0.011126   0.011126   0.011126   0.422318    0.459308    0.421582    0           0           0           0           0           0           0           0.459704    0.001607   0           0.000000   0.000000     0.000000      0.001586   0.009120   0.047380
   25       -3.55       0.000253    0.000253    0.000253    0.000865   0.001298   0.001082   0.012621   0.012621   0.012621   0.456161    0.493030    0.474748    0           0           0           0           0           0           0           0.493126    0.001701   0           0.000000   0.000000     0.000000      0.001721   0.010235   0.053581
   25       -3.5        0.000279    0.000279    0.000279    0.000971   0.001456   0.001214   0.014304   0.014304   0.014304   0.499552    0.535356    0.540402    0           0           0           0           0           0           0           0.535059    0.001807   0           0.000000   0.000000     0.000000      0.001862   0.011478   0.060561
   25       -3.45       0.000302    0.000302    0.000302    0.001089   0.001634   0.001362   0.016130   0.016130   0.016130   0.553575    0.587120    0.620522    0           0           0           0           0           0           0           0.585944    0.001969   0           0.000000   0.000000     0.000000      0.002013   0.012863   0.068386
   25       -3.4        0.000328    0.000328    0.000328    0.001222   0.001833   0.001528   0.018208   0.018208   0.018208   0.619847    0.650322    0.716555    0           0           0           0           0           0           0           0.649599    0.002138   0           0.000000   0.000000     0.000000      0.002178   0.014412   0.077132
   25       -3.35       0.000351    0.000351    0.000351    0.001371   0.002057   0.001714   0.020595   0.020595   0.020595   0.698291    0.725473    0.828194    0           0           0           0           0           0           0           0.724887    0.002304   0           0.000000   0.000000     0.000000      0.002361   0.016143   0.086863
   25       -3.3        0.000362    0.000362    0.000362    0.001539   0.002308   0.001923   0.023259   0.023259   0.023259   0.790941    0.813980    0.956790    0           0           0           0           0           0           0           0.813275    0.002502   0           0.000000   0.000000     0.000000      0.002568   0.018083   0.097650
   25       -3.25       0.000376    0.000376    0.000376    0.001726   0.002590   0.002158   0.026211   0.026211   0.026211   0.898402    0.916614    1.103464    0           0           0           0           0           0           0           0.915822    0.002737   0           0.000000   0.000000     0.000000      0.002804   0.020259   0.109581
   25       -3.2        0.000407    0.000407    0.000407    0.001937   0.002906   0.002421   0.029472   0.029472   0.029472   1.020756    1.034032    1.269014    0           0           0           0           0           0           0           1.033499    0.003013   0           0.000000   0.000000     0.000000      0.003076   0.022702   0.122726
   25       -3.15       0.000441    0.000441    0.000441    0.002173   0.003260   0.002717   0.033019   0.033019   0.033019   1.159669    1.167898    1.453834    0           0           0           0           0           0           0           1.167910    0.003382   0           0.000000   0.000000     0.000000      0.003391   0.025447   0.137171
   25       -3.1        0.000472    0.000472    0.000472    0.002439   0.003658   0.003048   0.037109   0.037109   0.037109   1.314430    1.318428    1.656731    0           0           0           0           0           0           0           1.318649    0.003787   0           0.000000   0.000000     0.000000      0.003758   0.028535   0.153031
   25       -3.05       0.000503    0.000503    0.000503    0.002736   0.004104   0.003420   0.041640   0.041640   0.041640   1.485747    1.485061    1.879222    0           0           0           0           0           0           0           1.485866    0.004219   0           0.000000   0.000000     0.000000      0.004187   0.032008   0.170400
   25       -3.         0.000541    0.000541    0.000541    0.003070   0.004605   0.003838   0.046723   0.046723   0.046723   1.673044    1.667918    2.121682    0           0           0           0           0           0           0           1.669071    0.004699   0           0.000000   0.000000     0.000000      0.004688   0.035914   0.189401
   25       -2.95       0.000578    0.000578    0.000578    0.003445   0.005167   0.004306   0.052408   0.052408   0.052408   1.875866    1.867231    2.383651    0           0           0           0           0           0           0           1.868145    0.005247   0           0.000000   0.000000     0.000000      0.005272   0.040306   0.210194
   25       -2.9        0.000609    0.000609    0.000609    0.003865   0.005798   0.004831   0.058708   0.058708   0.058708   2.093757    2.082551    2.664123    0           0           0           0           0           0           0           2.082706    0.005879   0           0.000000   0.000000     0.000000      0.005953   0.045240   0.232919
   25       -2.85       0.000646    0.000646    0.000646    0.004337   0.006505   0.005421   0.065664   0.065664   0.065664   2.325940    2.311331    2.962198    0           0           0           0           0           0           0           2.310876    0.006614   0           0.000000   0.000000     0.000000      0.006745   0.050777   0.257758
   25       -2.8        0.000690    0.000690    0.000690    0.004866   0.007299   0.006082   0.073483   0.073483   0.073483   2.565823    2.548905    3.272268    0           0           0           0           0           0           0           2.548355    0.007384   0           0.000000   0.000000     0.000000      0.007661   0.056983   0.284928
   25       -2.75       0.000732    0.000732    0.000732    0.005460   0.008189   0.006824   0.082076   0.082076   0.082076   2.814187    2.794755    3.596356    0           0           0           0           0           0           0           2.794355    0.008145   0           0.000000   0.000000     0.000000      0.008718   0.063926   0.314629
   25       -2.7        0.000780    0.000780    0.000780    0.006126   0.009188   0.007657   0.091661   0.091661   0.091661   3.069371    3.046947    3.930333    0           0           0           0           0           0           0           3.046858    0.008986   0           0.000000   0.000000     0.000000      0.009928   0.071678   0.347100
   25       -2.65       0.000839    0.000839    0.000839    0.006873   0.010310   0.008591   0.102319   0.102319   0.102319   3.328371    3.302912    4.271996    0           0           0           0           0           0           0           3.302973    0.009896   0           0.000000   0.000000     0.000000      0.011308   0.080317   0.382604
   25       -2.6        0.000898    0.000898    0.000898    0.007712   0.011567   0.009640   0.114090   0.114090   0.114090   3.587568    3.559467    4.618959    0           0           0           0           0           0           0           3.559204    0.010836   0           0.000000   0.000000     0.000000      0.012871   0.089918   0.421379
   25       -2.55       0.000931    0.000931    0.000931    0.008653   0.012979   0.010816   0.127165   0.127165   0.127165   3.843964    3.812917    4.965112    0           0           0           0           0           0           0           3.811936    0.011879   0           0.000000   0.000000     0.000000      0.014629   0.100559   0.463669
   25       -2.5        0.000987    0.000987    0.000987    0.009709   0.014562   0.012135   0.141653   0.141653   0.141653   4.086247    4.051461    5.298737    0           0           0           0           0           0           0           4.051829    0.012913   0           0.000000   0.000000     0.000000      0.016597   0.112329   0.509732
   25       -2.45       0.001043    0.001043    0.001043    0.010893   0.016339   0.013616   0.157641   0.157641   0.157641   4.317604    4.278257    5.619939    0           0           0           0           0           0           0           4.277967    0.013985   0           0.000000   0.000000     0.000000      0.018782   0.125304   0.559742
   25       -2.4        0.001084    0.001084    0.001084    0.012222   0.018333   0.015277   0.174987   0.174987   0.174987   4.531748    4.488298    5.922897    0           0           0           0           0           0           0           4.487163    0.015100   0           0.000000   0.000000     0.000000      0.021194   0.139566   0.613830
   25       -2.35       0.001131    0.001131    0.001131    0.013714   0.020569   0.017141   0.193751   0.193751   0.193751   4.724535    4.677464    6.202620    0           0           0           0           0           0           0           4.675532    0.016314   0           0.000000   0.000000     0.000000      0.023848   0.155210   0.672126
   25       -2.3        0.001199    0.001199    0.001199    0.015387   0.023079   0.019233   0.214105   0.214105   0.214105   4.892679    4.841754    6.453605    0           0           0           0           0           0           0           4.838955    0.017640   0           0.000000   0.000000     0.000000      0.026750   0.172310   0.734541
   25       -2.25       0.001230    0.001230    0.001230    0.017265   0.025894   0.021579   0.236139   0.236139   0.236139   5.031936    4.976252    6.668097    0           0           0           0           0           0           0           4.973706    0.018897   0           0.000000   0.000000     0.000000      0.029914   0.190945   0.800888
   25       -2.2        0.001308    0.001308    0.001308    0.019371   0.029053   0.024212   0.259597   0.259597   0.259597   5.132204    5.071664    6.826632    0           0           0           0           0           0           0           5.068882    0.020018   0           0.000000   0.000000     0.000000      0.033363   0.211221   0.870981
   25       -2.15       0.001386    0.001386    0.001386    0.021735   0.032597   0.027166   0.284779   0.284779   0.284779   5.197949    5.131541    6.938815    0           0           0           0           0           0           0           5.129624    0.021251   0           0.000000   0.000000     0.000000      0.037116   0.233202   0.944205
   25       -2.1        0.001433    0.001433    0.001433    0.024387   0.036573   0.030480   0.311752   0.311752   0.311752   5.227872    5.156477    6.998669    0           0           0           0           0           0           0           5.155709    0.022473   0           0.000000   0.000000     0.000000      0.041207   0.256970   1.019818
   25       -2.05       0.001496    0.001496    0.001496    0.027362   0.041034   0.034198   0.340393   0.340393   0.340393   5.222156    5.146042    7.003361    0           0           0           0           0           0           0           5.145556    0.023678   0           0.000000   0.000000     0.000000      0.045684   0.282638   1.097177
   25       -2.         0.001614    0.001614    0.001614    0.030701   0.046038   0.038370   0.370494   0.370494   0.370494   5.181196    5.099952    6.951572    0           0           0           0           0           0           0           5.098602    0.024887   0           0.000000   0.000000     0.000000      0.050599   0.310260   1.174937
   25       -1.95       0.001713    0.001713    0.001713    0.034447   0.051651   0.043049   0.401939   0.401939   0.401939   5.104334    5.019281    6.841737    0           0           0           0           0           0           0           5.017637    0.026017   0           0.000000   0.000000     0.000000      0.056027   0.339915   1.251744
   25       -1.9        0.001764    0.001764    0.001764    0.038650   0.057948   0.048299   0.434329   0.434329   0.434329   4.988157    4.897496    6.669447    0           0           0           0           0           0           0           4.896636    0.027020   0           0.000000   0.000000     0.000000      0.062057   0.371722   1.326578
   25       -1.85       0.001901    0.001901    0.001901    0.043366   0.065011   0.054189   0.468094   0.468094   0.468094   4.844113    4.748389    6.447904    0           0           0           0           0           0           0           4.747492    0.027903   0           0.000000   0.000000     0.000000      0.068802   0.405716   1.397492
   25       -1.8        0.002012    0.002012    0.002012    0.048658   0.072932   0.060795   0.502790   0.502790   0.502790   4.674029    4.574618    6.181977    0           0           0           0           0           0           0           4.574607    0.028728   0           0.000000   0.000000     0.000000      0.076398   0.441962   1.462852
