# BBN prediction of the primordial abundances of Helium4 as a function of
# 1)the baryon density $\Omega_b h^2$ and 
# 2)the number of extra relativistic degrees of freedom $\Delta N$
#
# $\Delta N=0$ is the number of extra relativistic species (which mimic decoupled neutrinos).
# If $\Delta N=0$, then $N_{eff} = 3.0440$ #
# because of QED effects and Incomplete Neurino decoupling (arXiv:2008.01074).
#
# Computation performed with PRIMAT (by Cyril Pitrou 2018-2024 http://www2.iap.fr/users/pitrou/primat.htm)
# Details on arXiv:1801.08023 and update arXiv:2011.11320
# Last update 20/09/2024 (notably including the LUNA rate for the d(p,g)He3 reaction)
#
# Neutron Decay rate $\tau_n$ is 878.4s, following Particle Data Group 2024
# CMB temperature is 2.7255 K (without taking into account a possible uncertainty)
#
# He4 is given as the density ratio of He4 density to all baryon density (YHe) as used by class
# To convert from/to more traditional BBN quantities, note that
# f_He = n_He/n_H = (YHe/m_He)/((1-YHe)/m_H)
# and
# Y_p^BBN = 4 n_He/n_B ~= 4 n_He/(4n_He + n_H) = 4 f_He/(4 f_He + 1)
# Note that this means that YHe from class coincides roughly with Y_p from primat
# which is NOT the same as the Y_p from PArthENoPE (which is instead Y_p^BBN)
#
# Format:
# First line must contain (num_ombh2,num_DeltaN), other lines must
# contain (ombh2,DeltaN,YHe). bBank lines and lines starting with # are neglected

52 25
2.299999999999999961e-02 -5.000000000000000000e-01 2.389989999999999892e-01
2.319999999999999840e-02 -5.000000000000000000e-01 2.390819999999999890e-01
2.340000000000000066e-02 -5.000000000000000000e-01 2.391639999999999877e-01
2.359999999999999945e-02 -5.000000000000000000e-01 2.392450000000000132e-01
2.380000000000000171e-02 -5.000000000000000000e-01 2.393250000000000099e-01
2.400000000000000050e-02 -5.000000000000000000e-01 2.394050000000000067e-01
2.500000000000000139e-02 -5.000000000000000000e-01 2.397920000000000051e-01
2.599999999999999881e-02 -5.000000000000000000e-01 2.401610000000000134e-01
2.699999999999999969e-02 -5.000000000000000000e-01 2.405150000000000066e-01
2.800000000000000058e-02 -5.000000000000000000e-01 2.408540000000000125e-01
2.900000000000000147e-02 -5.000000000000000000e-01 2.411800000000000055e-01
2.999999999999999889e-02 -5.000000000000000000e-01 2.414939999999999864e-01
3.099999999999999978e-02 -5.000000000000000000e-01 2.417960000000000109e-01
3.200000000000000067e-02 -5.000000000000000000e-01 2.420879999999999976e-01
3.300000000000000155e-02 -5.000000000000000000e-01 2.423700000000000021e-01
3.400000000000000244e-02 -5.000000000000000000e-01 2.426419999999999966e-01
3.500000000000000333e-02 -5.000000000000000000e-01 2.429060000000000108e-01
3.599999999999999728e-02 -5.000000000000000000e-01 2.431609999999999883e-01
3.699999999999999817e-02 -5.000000000000000000e-01 2.434089999999999865e-01
3.799999999999999906e-02 -5.000000000000000000e-01 2.436500000000000055e-01
3.899999999999999994e-02 -5.000000000000000000e-01 2.438839999999999897e-01
4.000000000000000083e-02 -5.000000000000000000e-01 2.441119999999999957e-01
5.000000000000000104e-03 -2.500000000000000000e-01 2.238070000000000059e-01
6.000000000000000125e-03 -2.500000000000000000e-01 2.268550000000000011e-01
7.000000000000000146e-03 -2.500000000000000000e-01 2.291509999999999936e-01
8.000000000000000167e-03 -2.500000000000000000e-01 2.309779999999999889e-01
8.999999999999999320e-03 -2.500000000000000000e-01 2.324869999999999992e-01
1.000000000000000021e-02 -2.500000000000000000e-01 2.337700000000000056e-01
1.099999999999999936e-02 -2.500000000000000000e-01 2.348840000000000094e-01
1.200000000000000025e-02 -2.500000000000000000e-01 2.358679999999999943e-01
1.299999999999999940e-02 -2.500000000000000000e-01 2.367479999999999862e-01
1.400000000000000029e-02 -2.500000000000000000e-01 2.375440000000000051e-01
1.499999999999999944e-02 -2.500000000000000000e-01 2.382700000000000096e-01
1.600000000000000033e-02 -2.500000000000000000e-01 2.389380000000000115e-01
1.700000000000000122e-02 -2.500000000000000000e-01 2.395559999999999912e-01
1.799999999999999864e-02 -2.500000000000000000e-01 2.401320000000000121e-01
1.899999999999999953e-02 -2.500000000000000000e-01 2.406689999999999940e-01
2.000000000000000042e-02 -2.500000000000000000e-01 2.411739999999999995e-01
2.019999999999999921e-02 -2.500000000000000000e-01 2.412719999999999865e-01
2.040000000000000147e-02 -2.500000000000000000e-01 2.413679999999999992e-01
2.060000000000000026e-02 -2.500000000000000000e-01 2.414630000000000110e-01
2.079999999999999905e-02 -2.500000000000000000e-01 2.415569999999999939e-01
2.100000000000000130e-02 -2.500000000000000000e-01 2.416500000000000037e-01
2.120000000000000009e-02 -2.500000000000000000e-01 2.417420000000000124e-01
2.139999999999999888e-02 -2.500000000000000000e-01 2.418329999999999924e-01
2.160000000000000114e-02 -2.500000000000000000e-01 2.419229999999999992e-01
2.179999999999999993e-02 -2.500000000000000000e-01 2.420120000000000049e-01
2.199999999999999872e-02 -2.500000000000000000e-01 2.421000000000000096e-01
2.220000000000000098e-02 -2.500000000000000000e-01 2.421870000000000134e-01
2.239999999999999977e-02 -2.500000000000000000e-01 2.422739999999999894e-01
2.259999999999999856e-02 -2.500000000000000000e-01 2.423589999999999911e-01
2.280000000000000082e-02 -2.500000000000000000e-01 2.424429999999999918e-01
2.299999999999999961e-02 -2.500000000000000000e-01 2.425269999999999926e-01
2.319999999999999840e-02 -2.500000000000000000e-01 2.426099999999999923e-01
2.340000000000000066e-02 -2.500000000000000000e-01 2.426919999999999911e-01
2.359999999999999945e-02 -2.500000000000000000e-01 2.427729999999999888e-01
2.380000000000000171e-02 -2.500000000000000000e-01 2.428530000000000133e-01
2.400000000000000050e-02 -2.500000000000000000e-01 2.429330000000000100e-01
2.500000000000000139e-02 -2.500000000000000000e-01 2.433190000000000075e-01
2.599999999999999881e-02 -2.500000000000000000e-01 2.436889999999999890e-01
2.699999999999999969e-02 -2.500000000000000000e-01 2.440420000000000089e-01
2.800000000000000058e-02 -2.500000000000000000e-01 2.443819999999999881e-01
2.900000000000000147e-02 -2.500000000000000000e-01 2.447070000000000078e-01
2.999999999999999889e-02 -2.500000000000000000e-01 2.450209999999999888e-01
3.099999999999999978e-02 -2.500000000000000000e-01 2.453220000000000123e-01
3.200000000000000067e-02 -2.500000000000000000e-01 2.456139999999999990e-01
3.300000000000000155e-02 -2.500000000000000000e-01 2.458950000000000025e-01
3.400000000000000244e-02 -2.500000000000000000e-01 2.461669999999999969e-01
3.500000000000000333e-02 -2.500000000000000000e-01 2.464300000000000102e-01
3.599999999999999728e-02 -2.500000000000000000e-01 2.466859999999999886e-01
3.699999999999999817e-02 -2.500000000000000000e-01 2.469330000000000136e-01
3.799999999999999906e-02 -2.500000000000000000e-01 2.471740000000000048e-01
3.899999999999999994e-02 -2.500000000000000000e-01 2.474069999999999880e-01
4.000000000000000083e-02 -2.500000000000000000e-01 2.476339999999999930e-01
5.000000000000000104e-03 0.000000000000000000e+00 2.270840000000000081e-01
6.000000000000000125e-03 0.000000000000000000e+00 2.301729999999999887e-01
7.000000000000000146e-03 0.000000000000000000e+00 2.324950000000000072e-01
8.000000000000000167e-03 0.000000000000000000e+00 2.343379999999999908e-01
8.999999999999999320e-03 0.000000000000000000e+00 2.358580000000000121e-01
1.000000000000000021e-02 0.000000000000000000e+00 2.371489999999999987e-01
1.099999999999999936e-02 0.000000000000000000e+00 2.382690000000000086e-01
1.200000000000000025e-02 0.000000000000000000e+00 2.392569999999999975e-01
1.299999999999999940e-02 0.000000000000000000e+00 2.401399999999999924e-01
1.400000000000000029e-02 0.000000000000000000e+00 2.409380000000000133e-01
1.499999999999999944e-02 0.000000000000000000e+00 2.416659999999999919e-01
1.600000000000000033e-02 0.000000000000000000e+00 2.423359999999999959e-01
1.700000000000000122e-02 0.000000000000000000e+00 2.429550000000000043e-01
1.799999999999999864e-02 0.000000000000000000e+00 2.435309999999999975e-01
1.899999999999999953e-02 0.000000000000000000e+00 2.440690000000000082e-01
2.000000000000000042e-02 0.000000000000000000e+00 2.445740000000000136e-01
2.019999999999999921e-02 0.000000000000000000e+00 2.446720000000000006e-01
2.040000000000000147e-02 0.000000000000000000e+00 2.447680000000000133e-01
2.060000000000000026e-02 0.000000000000000000e+00 2.448629999999999973e-01
2.079999999999999905e-02 0.000000000000000000e+00 2.449570000000000081e-01
2.100000000000000130e-02 0.000000000000000000e+00 2.450499999999999901e-01
2.120000000000000009e-02 0.000000000000000000e+00 2.451419999999999988e-01
2.139999999999999888e-02 0.000000000000000000e+00 2.452330000000000065e-01
2.160000000000000114e-02 0.000000000000000000e+00 2.453230000000000133e-01
2.179999999999999993e-02 0.000000000000000000e+00 2.454119999999999913e-01
2.199999999999999872e-02 0.000000000000000000e+00 2.454999999999999960e-01
2.220000000000000098e-02 0.000000000000000000e+00 2.455869999999999997e-01
2.239999999999999977e-02 0.000000000000000000e+00 2.456740000000000035e-01
2.259999999999999856e-02 0.000000000000000000e+00 2.457590000000000052e-01
2.280000000000000082e-02 0.000000000000000000e+00 2.458430000000000060e-01
2.299999999999999961e-02 0.000000000000000000e+00 2.459270000000000067e-01
2.319999999999999840e-02 0.000000000000000000e+00 2.460100000000000064e-01
2.340000000000000066e-02 0.000000000000000000e+00 2.460920000000000052e-01
2.359999999999999945e-02 0.000000000000000000e+00 2.461730000000000029e-01
2.380000000000000171e-02 0.000000000000000000e+00 2.462529999999999997e-01
2.400000000000000050e-02 0.000000000000000000e+00 2.463329999999999964e-01
2.500000000000000139e-02 0.000000000000000000e+00 2.467189999999999939e-01
2.599999999999999881e-02 0.000000000000000000e+00 2.470880000000000021e-01
2.699999999999999969e-02 0.000000000000000000e+00 2.474419999999999953e-01
2.800000000000000058e-02 0.000000000000000000e+00 2.477800000000000002e-01
2.900000000000000147e-02 0.000000000000000000e+00 2.481059999999999932e-01
2.999999999999999889e-02 0.000000000000000000e+00 2.484190000000000009e-01
3.099999999999999978e-02 0.000000000000000000e+00 2.487199999999999966e-01
3.200000000000000067e-02 0.000000000000000000e+00 2.490110000000000101e-01
3.300000000000000155e-02 0.000000000000000000e+00 2.492920000000000136e-01
3.400000000000000244e-02 0.000000000000000000e+00 2.495640000000000081e-01
3.500000000000000333e-02 0.000000000000000000e+00 2.498269999999999935e-01
3.599999999999999728e-02 0.000000000000000000e+00 2.500809999999999977e-01
3.699999999999999817e-02 0.000000000000000000e+00 2.503290000000000237e-01
3.799999999999999906e-02 0.000000000000000000e+00 2.505680000000000129e-01
3.899999999999999994e-02 0.000000000000000000e+00 2.508020000000000249e-01
4.000000000000000083e-02 0.000000000000000000e+00 2.510279999999999734e-01
5.000000000000000104e-03 2.500000000000000000e-01 2.302450000000000052e-01
6.000000000000000125e-03 2.500000000000000000e-01 2.333749999999999991e-01
7.000000000000000146e-03 2.500000000000000000e-01 2.357210000000000139e-01
8.000000000000000167e-03 2.500000000000000000e-01 2.375800000000000134e-01
8.999999999999999320e-03 2.500000000000000000e-01 2.391109999999999902e-01
1.000000000000000021e-02 2.500000000000000000e-01 2.404100000000000126e-01
1.099999999999999936e-02 2.500000000000000000e-01 2.415349999999999997e-01
1.200000000000000025e-02 2.500000000000000000e-01 2.425269999999999926e-01
1.299999999999999940e-02 2.500000000000000000e-01 2.434129999999999905e-01
1.400000000000000029e-02 2.500000000000000000e-01 2.442139999999999866e-01
1.499999999999999944e-02 2.500000000000000000e-01 2.449439999999999951e-01
1.600000000000000033e-02 2.500000000000000000e-01 2.456139999999999990e-01
1.700000000000000122e-02 2.500000000000000000e-01 2.462340000000000084e-01
1.799999999999999864e-02 2.500000000000000000e-01 2.468110000000000026e-01
1.899999999999999953e-02 2.500000000000000000e-01 2.473490000000000133e-01
2.000000000000000042e-02 2.500000000000000000e-01 2.478549999999999920e-01
2.019999999999999921e-02 2.500000000000000000e-01 2.479520000000000057e-01
2.040000000000000147e-02 2.500000000000000000e-01 2.480489999999999917e-01
2.060000000000000026e-02 2.500000000000000000e-01 2.481440000000000035e-01
2.079999999999999905e-02 2.500000000000000000e-01 2.482379999999999864e-01
2.100000000000000130e-02 2.500000000000000000e-01 2.483309999999999962e-01
2.120000000000000009e-02 2.500000000000000000e-01 2.484230000000000049e-01
2.139999999999999888e-02 2.500000000000000000e-01 2.485140000000000127e-01
2.160000000000000114e-02 2.500000000000000000e-01 2.486039999999999917e-01
2.179999999999999993e-02 2.500000000000000000e-01 2.486929999999999974e-01
2.199999999999999872e-02 2.500000000000000000e-01 2.487810000000000021e-01
2.220000000000000098e-02 2.500000000000000000e-01 2.488680000000000059e-01
2.239999999999999977e-02 2.500000000000000000e-01 2.489540000000000086e-01
2.259999999999999856e-02 2.500000000000000000e-01 2.490400000000000114e-01
2.280000000000000082e-02 2.500000000000000000e-01 2.491240000000000121e-01
2.299999999999999961e-02 2.500000000000000000e-01 2.492080000000000128e-01
2.319999999999999840e-02 2.500000000000000000e-01 2.492900000000000116e-01
2.340000000000000066e-02 2.500000000000000000e-01 2.493720000000000103e-01
2.359999999999999945e-02 2.500000000000000000e-01 2.494530000000000081e-01
2.380000000000000171e-02 2.500000000000000000e-01 2.495340000000000058e-01
2.400000000000000050e-02 2.500000000000000000e-01 2.496130000000000015e-01
2.500000000000000139e-02 2.500000000000000000e-01 2.500000000000000000e-01
2.599999999999999881e-02 2.500000000000000000e-01 2.503690000000000082e-01
2.699999999999999969e-02 2.500000000000000000e-01 2.507220000000000004e-01
2.800000000000000058e-02 2.500000000000000000e-01 2.510600000000000054e-01
2.900000000000000147e-02 2.500000000000000000e-01 2.513850000000000251e-01
2.999999999999999889e-02 2.500000000000000000e-01 2.516979999999999773e-01
3.099999999999999978e-02 2.500000000000000000e-01 2.519989999999999730e-01
3.200000000000000067e-02 2.500000000000000000e-01 2.522889999999999855e-01
3.300000000000000155e-02 2.500000000000000000e-01 2.525700000000000167e-01
3.400000000000000244e-02 2.500000000000000000e-01 2.528409999999999824e-01
3.500000000000000333e-02 2.500000000000000000e-01 2.531030000000000224e-01
3.599999999999999728e-02 2.500000000000000000e-01 2.533580000000000276e-01
3.699999999999999817e-02 2.500000000000000000e-01 2.536039999999999961e-01
3.799999999999999906e-02 2.500000000000000000e-01 2.538440000000000141e-01
3.899999999999999994e-02 2.500000000000000000e-01 2.540760000000000240e-01
4.000000000000000083e-02 2.500000000000000000e-01 2.543030000000000013e-01
5.000000000000000104e-03 5.000000000000000000e-01 2.332980000000000054e-01
6.000000000000000125e-03 5.000000000000000000e-01 2.364680000000000115e-01
7.000000000000000146e-03 5.000000000000000000e-01 2.388379999999999947e-01
8.000000000000000167e-03 5.000000000000000000e-01 2.407130000000000103e-01
8.999999999999999320e-03 5.000000000000000000e-01 2.422549999999999981e-01
1.000000000000000021e-02 5.000000000000000000e-01 2.435609999999999997e-01
1.099999999999999936e-02 5.000000000000000000e-01 2.446909999999999918e-01
1.200000000000000025e-02 5.000000000000000000e-01 2.456869999999999887e-01
1.299999999999999940e-02 5.000000000000000000e-01 2.465759999999999896e-01
1.400000000000000029e-02 5.000000000000000000e-01 2.473789999999999878e-01
1.499999999999999944e-02 5.000000000000000000e-01 2.481099999999999972e-01
1.600000000000000033e-02 5.000000000000000000e-01 2.487820000000000031e-01
1.700000000000000122e-02 5.000000000000000000e-01 2.494030000000000136e-01
1.799999999999999864e-02 5.000000000000000000e-01 2.499800000000000078e-01
1.899999999999999953e-02 5.000000000000000000e-01 2.505189999999999917e-01
2.000000000000000042e-02 5.000000000000000000e-01 2.510240000000000249e-01
2.019999999999999921e-02 5.000000000000000000e-01 2.511220000000000119e-01
2.040000000000000147e-02 5.000000000000000000e-01 2.512179999999999969e-01
2.060000000000000026e-02 5.000000000000000000e-01 2.513139999999999818e-01
2.079999999999999905e-02 5.000000000000000000e-01 2.514080000000000203e-01
2.100000000000000130e-02 5.000000000000000000e-01 2.515009999999999746e-01
2.120000000000000009e-02 5.000000000000000000e-01 2.515930000000000111e-01
2.139999999999999888e-02 5.000000000000000000e-01 2.516840000000000188e-01
2.160000000000000114e-02 5.000000000000000000e-01 2.517739999999999978e-01
2.179999999999999993e-02 5.000000000000000000e-01 2.518630000000000035e-01
2.199999999999999872e-02 5.000000000000000000e-01 2.519509999999999805e-01
2.220000000000000098e-02 5.000000000000000000e-01 2.520379999999999843e-01
2.239999999999999977e-02 5.000000000000000000e-01 2.521240000000000148e-01
2.259999999999999856e-02 5.000000000000000000e-01 2.522090000000000165e-01
2.280000000000000082e-02 5.000000000000000000e-01 2.522940000000000182e-01
2.299999999999999961e-02 5.000000000000000000e-01 2.523770000000000180e-01
2.319999999999999840e-02 5.000000000000000000e-01 2.524600000000000177e-01
2.340000000000000066e-02 5.000000000000000000e-01 2.525419999999999887e-01
2.359999999999999945e-02 5.000000000000000000e-01 2.526229999999999865e-01
2.380000000000000171e-02 5.000000000000000000e-01 2.527030000000000109e-01
2.400000000000000050e-02 5.000000000000000000e-01 2.527820000000000067e-01
2.500000000000000139e-02 5.000000000000000000e-01 2.531689999999999774e-01
2.599999999999999881e-02 5.000000000000000000e-01 2.535370000000000124e-01
2.699999999999999969e-02 5.000000000000000000e-01 2.538900000000000046e-01
2.800000000000000058e-02 5.000000000000000000e-01 2.542280000000000095e-01
2.900000000000000147e-02 5.000000000000000000e-01 2.545529999999999737e-01
2.999999999999999889e-02 5.000000000000000000e-01 2.548650000000000082e-01
3.099999999999999978e-02 5.000000000000000000e-01 2.551660000000000039e-01
3.200000000000000067e-02 5.000000000000000000e-01 2.554560000000000164e-01
3.300000000000000155e-02 5.000000000000000000e-01 2.557360000000000189e-01
3.400000000000000244e-02 5.000000000000000000e-01 2.560060000000000113e-01
3.500000000000000333e-02 5.000000000000000000e-01 2.562679999999999958e-01
3.599999999999999728e-02 5.000000000000000000e-01 2.565219999999999723e-01
3.699999999999999817e-02 5.000000000000000000e-01 2.567679999999999962e-01
3.799999999999999906e-02 5.000000000000000000e-01 2.570069999999999855e-01
3.899999999999999994e-02 5.000000000000000000e-01 2.572389999999999954e-01
4.000000000000000083e-02 5.000000000000000000e-01 2.574649999999999994e-01
5.000000000000000104e-03 7.500000000000000000e-01 2.362480000000000135e-01
6.000000000000000125e-03 7.500000000000000000e-01 2.394580000000000042e-01
7.000000000000000146e-03 7.500000000000000000e-01 2.418520000000000114e-01
8.000000000000000167e-03 7.500000000000000000e-01 2.437419999999999864e-01
8.999999999999999320e-03 7.500000000000000000e-01 2.452950000000000130e-01
1.000000000000000021e-02 7.500000000000000000e-01 2.466079999999999939e-01
1.099999999999999936e-02 7.500000000000000000e-01 2.477439999999999920e-01
1.200000000000000025e-02 7.500000000000000000e-01 2.487439999999999929e-01
1.299999999999999940e-02 7.500000000000000000e-01 2.496359999999999968e-01
1.400000000000000029e-02 7.500000000000000000e-01 2.504399999999999959e-01
1.499999999999999944e-02 7.500000000000000000e-01 2.511729999999999796e-01
1.600000000000000033e-02 7.500000000000000000e-01 2.518460000000000143e-01
1.700000000000000122e-02 7.500000000000000000e-01 2.524669999999999970e-01
1.799999999999999864e-02 7.500000000000000000e-01 2.530450000000000199e-01
1.899999999999999953e-02 7.500000000000000000e-01 2.535839999999999761e-01
2.000000000000000042e-02 7.500000000000000000e-01 2.540899999999999825e-01
2.019999999999999921e-02 7.500000000000000000e-01 2.541869999999999963e-01
2.040000000000000147e-02 7.500000000000000000e-01 2.542840000000000100e-01
2.060000000000000026e-02 7.500000000000000000e-01 2.543790000000000218e-01
2.079999999999999905e-02 7.500000000000000000e-01 2.544730000000000047e-01
2.100000000000000130e-02 7.500000000000000000e-01 2.545660000000000145e-01
2.120000000000000009e-02 7.500000000000000000e-01 2.546579999999999955e-01
2.139999999999999888e-02 7.500000000000000000e-01 2.547490000000000032e-01
2.160000000000000114e-02 7.500000000000000000e-01 2.548389999999999822e-01
2.179999999999999993e-02 7.500000000000000000e-01 2.549279999999999879e-01
2.199999999999999872e-02 7.500000000000000000e-01 2.550160000000000204e-01
2.220000000000000098e-02 7.500000000000000000e-01 2.551030000000000242e-01
2.239999999999999977e-02 7.500000000000000000e-01 2.551889999999999992e-01
2.259999999999999856e-02 7.500000000000000000e-01 2.552740000000000009e-01
2.280000000000000082e-02 7.500000000000000000e-01 2.553590000000000027e-01
2.299999999999999961e-02 7.500000000000000000e-01 2.554420000000000024e-01
2.319999999999999840e-02 7.500000000000000000e-01 2.555250000000000021e-01
2.340000000000000066e-02 7.500000000000000000e-01 2.556069999999999731e-01
2.359999999999999945e-02 7.500000000000000000e-01 2.556880000000000264e-01
2.380000000000000171e-02 7.500000000000000000e-01 2.557679999999999954e-01
2.400000000000000050e-02 7.500000000000000000e-01 2.558469999999999911e-01
2.500000000000000139e-02 7.500000000000000000e-01 2.562329999999999885e-01
2.599999999999999881e-02 7.500000000000000000e-01 2.566019999999999968e-01
2.699999999999999969e-02 7.500000000000000000e-01 2.569540000000000157e-01
2.800000000000000058e-02 7.500000000000000000e-01 2.572920000000000207e-01
2.900000000000000147e-02 7.500000000000000000e-01 2.576160000000000116e-01
2.999999999999999889e-02 7.500000000000000000e-01 2.579279999999999906e-01
3.099999999999999978e-02 7.500000000000000000e-01 2.582280000000000131e-01
3.200000000000000067e-02 7.500000000000000000e-01 2.585169999999999968e-01
3.300000000000000155e-02 7.500000000000000000e-01 2.587969999999999993e-01
3.400000000000000244e-02 7.500000000000000000e-01 2.590669999999999917e-01
3.500000000000000333e-02 7.500000000000000000e-01 2.593289999999999762e-01
3.599999999999999728e-02 7.500000000000000000e-01 2.595819999999999794e-01
3.699999999999999817e-02 7.500000000000000000e-01 2.598280000000000034e-01
3.799999999999999906e-02 7.500000000000000000e-01 2.600660000000000194e-01
3.899999999999999994e-02 7.500000000000000000e-01 2.602979999999999738e-01
4.000000000000000083e-02 7.500000000000000000e-01 2.605230000000000046e-01
5.000000000000000104e-03 1.000000000000000000e+00 2.391030000000000100e-01
6.000000000000000125e-03 1.000000000000000000e+00 2.423520000000000119e-01
7.000000000000000146e-03 1.000000000000000000e+00 2.447699999999999876e-01
8.000000000000000167e-03 1.000000000000000000e+00 2.466760000000000064e-01
8.999999999999999320e-03 1.000000000000000000e+00 2.482379999999999864e-01
1.000000000000000021e-02 1.000000000000000000e+00 2.495590000000000031e-01
1.099999999999999936e-02 1.000000000000000000e+00 2.506999999999999784e-01
1.200000000000000025e-02 1.000000000000000000e+00 2.517030000000000101e-01
1.299999999999999940e-02 1.000000000000000000e+00 2.525970000000000160e-01
1.400000000000000029e-02 1.000000000000000000e+00 2.534040000000000181e-01
1.499999999999999944e-02 1.000000000000000000e+00 2.541379999999999750e-01
1.600000000000000033e-02 1.000000000000000000e+00 2.548119999999999830e-01
1.700000000000000122e-02 1.000000000000000000e+00 2.554339999999999944e-01
1.799999999999999864e-02 1.000000000000000000e+00 2.560120000000000173e-01
1.899999999999999953e-02 1.000000000000000000e+00 2.565520000000000023e-01
2.000000000000000042e-02 1.000000000000000000e+00 2.570580000000000087e-01
2.019999999999999921e-02 1.000000000000000000e+00 2.571550000000000225e-01
2.040000000000000147e-02 1.000000000000000000e+00 2.572510000000000074e-01
2.060000000000000026e-02 1.000000000000000000e+00 2.573469999999999924e-01
2.079999999999999905e-02 1.000000000000000000e+00 2.574409999999999754e-01
2.100000000000000130e-02 1.000000000000000000e+00 2.575339999999999852e-01
2.120000000000000009e-02 1.000000000000000000e+00 2.576260000000000217e-01
2.139999999999999888e-02 1.000000000000000000e+00 2.577169999999999739e-01
2.160000000000000114e-02 1.000000000000000000e+00 2.578070000000000084e-01
2.179999999999999993e-02 1.000000000000000000e+00 2.578960000000000141e-01
2.199999999999999872e-02 1.000000000000000000e+00 2.579839999999999911e-01
2.220000000000000098e-02 1.000000000000000000e+00 2.580709999999999948e-01
2.239999999999999977e-02 1.000000000000000000e+00 2.581570000000000253e-01
2.259999999999999856e-02 1.000000000000000000e+00 2.582420000000000271e-01
2.280000000000000082e-02 1.000000000000000000e+00 2.583260000000000001e-01
2.299999999999999961e-02 1.000000000000000000e+00 2.584099999999999731e-01
2.319999999999999840e-02 1.000000000000000000e+00 2.584919999999999995e-01
2.340000000000000066e-02 1.000000000000000000e+00 2.585740000000000260e-01
2.359999999999999945e-02 1.000000000000000000e+00 2.586550000000000238e-01
2.380000000000000171e-02 1.000000000000000000e+00 2.587349999999999928e-01
2.400000000000000050e-02 1.000000000000000000e+00 2.588139999999999885e-01
2.500000000000000139e-02 1.000000000000000000e+00 2.591999999999999860e-01
2.599999999999999881e-02 1.000000000000000000e+00 2.595680000000000209e-01
2.699999999999999969e-02 1.000000000000000000e+00 2.599199999999999844e-01
2.800000000000000058e-02 1.000000000000000000e+00 2.602570000000000161e-01
2.900000000000000147e-02 1.000000000000000000e+00 2.605810000000000071e-01
2.999999999999999889e-02 1.000000000000000000e+00 2.608920000000000128e-01
3.099999999999999978e-02 1.000000000000000000e+00 2.611919999999999797e-01
3.200000000000000067e-02 1.000000000000000000e+00 2.614810000000000190e-01
3.300000000000000155e-02 1.000000000000000000e+00 2.617599999999999927e-01
3.400000000000000244e-02 1.000000000000000000e+00 2.620299999999999851e-01
3.500000000000000333e-02 1.000000000000000000e+00 2.622909999999999964e-01
3.599999999999999728e-02 1.000000000000000000e+00 2.625439999999999996e-01
3.699999999999999817e-02 1.000000000000000000e+00 2.627889999999999948e-01
3.799999999999999906e-02 1.000000000000000000e+00 2.630270000000000108e-01
3.899999999999999994e-02 1.000000000000000000e+00 2.632579999999999920e-01
4.000000000000000083e-02 1.000000000000000000e+00 2.634830000000000227e-01
5.000000000000000104e-03 1.500000000000000000e+00 2.445469999999999866e-01
6.000000000000000125e-03 1.500000000000000000e+00 2.478740000000000110e-01
7.000000000000000146e-03 1.500000000000000000e+00 2.503389999999999782e-01
8.000000000000000167e-03 1.500000000000000000e+00 2.522739999999999982e-01
8.999999999999999320e-03 1.500000000000000000e+00 2.538569999999999993e-01
1.000000000000000021e-02 1.500000000000000000e+00 2.551919999999999744e-01
1.099999999999999936e-02 1.500000000000000000e+00 2.563420000000000143e-01
1.200000000000000025e-02 1.500000000000000000e+00 2.573520000000000252e-01
1.299999999999999940e-02 1.500000000000000000e+00 2.582519999999999816e-01
1.400000000000000029e-02 1.500000000000000000e+00 2.590620000000000145e-01
1.499999999999999944e-02 1.500000000000000000e+00 2.597990000000000022e-01
1.600000000000000033e-02 1.500000000000000000e+00 2.604739999999999833e-01
1.700000000000000122e-02 1.500000000000000000e+00 2.610979999999999968e-01
1.799999999999999864e-02 1.500000000000000000e+00 2.616769999999999929e-01
1.899999999999999953e-02 1.500000000000000000e+00 2.622160000000000046e-01
2.000000000000000042e-02 1.500000000000000000e+00 2.627229999999999843e-01
2.019999999999999921e-02 1.500000000000000000e+00 2.628199999999999981e-01
2.040000000000000147e-02 1.500000000000000000e+00 2.629159999999999831e-01
2.060000000000000026e-02 1.500000000000000000e+00 2.630120000000000235e-01
2.079999999999999905e-02 1.500000000000000000e+00 2.631060000000000065e-01
2.100000000000000130e-02 1.500000000000000000e+00 2.631990000000000163e-01
2.120000000000000009e-02 1.500000000000000000e+00 2.632909999999999973e-01
2.139999999999999888e-02 1.500000000000000000e+00 2.633809999999999762e-01
2.160000000000000114e-02 1.500000000000000000e+00 2.634710000000000107e-01
2.179999999999999993e-02 1.500000000000000000e+00 2.635600000000000165e-01
2.199999999999999872e-02 1.500000000000000000e+00 2.636479999999999935e-01
2.220000000000000098e-02 1.500000000000000000e+00 2.637349999999999972e-01
2.239999999999999977e-02 1.500000000000000000e+00 2.638210000000000277e-01
2.259999999999999856e-02 1.500000000000000000e+00 2.639059999999999739e-01
2.280000000000000082e-02 1.500000000000000000e+00 2.639900000000000024e-01
2.299999999999999961e-02 1.500000000000000000e+00 2.640739999999999754e-01
2.319999999999999840e-02 1.500000000000000000e+00 2.641560000000000019e-01
2.340000000000000066e-02 1.500000000000000000e+00 2.642379999999999729e-01
2.359999999999999945e-02 1.500000000000000000e+00 2.643190000000000262e-01
