# BBN prediction of the primordial abundances of Helium4 as a function of
# 1)the baryon density $\Omega_b h^2$ and 
# 2)the number of extra relativistic degrees of freedom $\Delta N$
#
# $\Delta N=0$ is the number of extra relativistic species (which mimic decoupled neutrinos).
# If $\Delta N=0$, then $N_{eff} = 3.0440$ #
# because of QED effects and Incomplete Neurino decoupling (arXiv:2008.01074).
#
# Computation performed with PArthENoPE v3.0.0
# Details on arXiv:0705.0290, arXiv:1712.04378, and for the most recent version arXiv:2103.05027
#
# Neutron Decay rate $\tau_n$ is 878.4s, following Particle Data Group 2024
# CMB temperature is 2.7255 K (without taking into account a possible uncertainty)
#
# He4 is given as the density ratio of He4 density to all baryon density (YHe) as used by class
# To convert from/to more traditional BBN quantities, note that
# f_He = n_He/n_H = (YHe/m_He)/((1-YHe)/m_H)
# and
# Y_p^BBN = 4 n_He/n_B ~= 4 n_He/(4n_He + n_H) = 4 f_He/(4 f_He + 1)
# Note that this means that YHe from class coincides roughly with Y_p from primat
# which is NOT the same as the Y_p from PArthENoPE (which is instead Y_p^BBN)
#
# Format:
# First line must contain (num_ombh2,num_DeltaN), other lines must
# contain (ombh2,DeltaN,YHe). bBank lines and lines starting with # are neglected

701 13
1.071000000000000077e-02 -1.500000000000000000e+00 2.151441272090495460e-01
1.073999999999999955e-02 -1.500000000000000000e+00 2.151819730597897551e-01
1.077999999999999965e-02 -1.500000000000000000e+00 2.152198189310551291e-01
1.081000000000000016e-02 -1.500000000000000000e+00 2.152576648228457235e-01
1.085000000000000027e-02 -1.500000000000000000e+00 2.152955107351614550e-01
1.089000000000000037e-02 -1.500000000000000000e+00 2.153333566680024902e-01
1.091999999999999915e-02 -1.500000000000000000e+00 2.153712026213687458e-01
1.095999999999999926e-02 -1.500000000000000000e+00 2.154080526483159452e-01
1.099999999999999936e-02 -1.500000000000000000e+00 2.154449026947223567e-01
1.102999999999999987e-02 -1.500000000000000000e+00 2.154817527605879801e-01
1.106999999999999998e-02 -1.500000000000000000e+00 2.155186028459129266e-01
1.111000000000000008e-02 -1.500000000000000000e+00 2.155554529506970018e-01
1.114000000000000060e-02 -1.500000000000000000e+00 2.155923030749404556e-01
1.118000000000000070e-02 -1.500000000000000000e+00 2.156281572685575243e-01
1.122000000000000081e-02 -1.500000000000000000e+00 2.156640114805962738e-01
1.124999999999999958e-02 -1.500000000000000000e+00 2.156998657110567041e-01
1.128999999999999969e-02 -1.500000000000000000e+00 2.157367159115596011e-01
1.132999999999999979e-02 -1.500000000000000000e+00 2.157715742272425796e-01
1.136000000000000031e-02 -1.500000000000000000e+00 2.158074285129681080e-01
1.140000000000000041e-02 -1.500000000000000000e+00 2.158432828171154283e-01
1.144000000000000052e-02 -1.500000000000000000e+00 2.158781411860310473e-01
1.146999999999999929e-02 -1.500000000000000000e+00 2.159129995723591544e-01
1.150999999999999940e-02 -1.500000000000000000e+00 2.159478579760998329e-01
1.154999999999999950e-02 -1.500000000000000000e+00 2.159827163972531106e-01
1.158000000000000002e-02 -1.500000000000000000e+00 2.160165788801897413e-01
1.162000000000000012e-02 -1.500000000000000000e+00 2.160524332917974077e-01
1.165000000000000063e-02 -1.500000000000000000e+00 2.160862958085643104e-01
1.169000000000000074e-02 -1.500000000000000000e+00 2.161211542988704937e-01
1.173000000000000084e-02 -1.500000000000000000e+00 2.161540208913934336e-01
1.175999999999999962e-02 -1.500000000000000000e+00 2.161888794155299443e-01
1.179999999999999973e-02 -1.500000000000000000e+00 2.162227419985074672e-01
1.183999999999999983e-02 -1.500000000000000000e+00 2.162566045979169016e-01
1.187000000000000034e-02 -1.500000000000000000e+00 2.162904672137581918e-01
1.191000000000000045e-02 -1.500000000000000000e+00 2.163233338860241217e-01
1.195000000000000055e-02 -1.500000000000000000e+00 2.163571965342459547e-01
1.197999999999999933e-02 -1.500000000000000000e+00 2.163900632379400502e-01
1.201999999999999943e-02 -1.500000000000000000e+00 2.164219339956992283e-01
1.205999999999999954e-02 -1.500000000000000000e+00 2.164548007298834620e-01
1.209000000000000005e-02 -1.500000000000000000e+00 2.164886634418999034e-01
1.213000000000000016e-02 -1.500000000000000000e+00 2.165215302075123860e-01
1.217000000000000026e-02 -1.500000000000000000e+00 2.165534010253136188e-01
1.220000000000000077e-02 -1.500000000000000000e+00 2.165862678214162396e-01
1.223999999999999914e-02 -1.500000000000000000e+00 2.166181386687837662e-01
1.227999999999999925e-02 -1.500000000000000000e+00 2.166510054953766085e-01
1.230999999999999976e-02 -1.500000000000000000e+00 2.166828763723103735e-01
1.234999999999999987e-02 -1.500000000000000000e+00 2.167147472637998284e-01
1.238999999999999997e-02 -1.500000000000000000e+00 2.167456222038108560e-01
1.242000000000000048e-02 -1.500000000000000000e+00 2.167774931239569158e-01
1.246000000000000059e-02 -1.500000000000000000e+00 2.168093640586587767e-01
1.250000000000000069e-02 -1.500000000000000000e+00 2.168412350079163553e-01
1.252999999999999947e-02 -1.500000000000000000e+00 2.168721100038902838e-01
1.256999999999999958e-02 -1.500000000000000000e+00 2.169039809818045783e-01
1.260000000000000009e-02 -1.500000000000000000e+00 2.169348560055396335e-01
1.264000000000000019e-02 -1.500000000000000000e+00 2.169657310429349839e-01
1.268000000000000030e-02 -1.500000000000000000e+00 2.169966060939906016e-01
1.271000000000000081e-02 -1.500000000000000000e+00 2.170274811587065422e-01
1.274999999999999918e-02 -1.500000000000000000e+00 2.170583562370828057e-01
1.278999999999999929e-02 -1.500000000000000000e+00 2.170882353581952140e-01
1.281999999999999980e-02 -1.500000000000000000e+00 2.171191104634514202e-01
1.285999999999999990e-02 -1.500000000000000000e+00 2.171489896105767980e-01
1.290000000000000001e-02 -1.500000000000000000e+00 2.171788687704954424e-01
1.293000000000000052e-02 -1.500000000000000000e+00 2.172097439158513499e-01
1.297000000000000063e-02 -1.500000000000000000e+00 2.172396231017829360e-01
1.301000000000000073e-02 -1.500000000000000000e+00 2.172695023005076775e-01
1.303999999999999951e-02 -1.500000000000000000e+00 2.172993815120258521e-01
1.307999999999999961e-02 -1.500000000000000000e+00 2.173282647619874108e-01
1.311999999999999972e-02 -1.500000000000000000e+00 2.173581439986655983e-01
1.315000000000000023e-02 -1.500000000000000000e+00 2.173880232481371633e-01
1.319000000000000034e-02 -1.500000000000000000e+00 2.174169065347871244e-01
1.323000000000000044e-02 -1.500000000000000000e+00 2.174467858094188411e-01
1.325999999999999922e-02 -1.500000000000000000e+00 2.174756691203902359e-01
1.329999999999999932e-02 -1.500000000000000000e+00 2.175045524433163180e-01
1.333999999999999943e-02 -1.500000000000000000e+00 2.175334357781971151e-01
1.336999999999999994e-02 -1.500000000000000000e+00 2.175623191250324884e-01
1.341000000000000004e-02 -1.500000000000000000e+00 2.175912024838226044e-01
1.345000000000000015e-02 -1.500000000000000000e+00 2.176200858545674355e-01
1.348000000000000066e-02 -1.500000000000000000e+00 2.176479732583541660e-01
1.352000000000000077e-02 -1.500000000000000000e+00 2.176768566525961179e-01
1.354999999999999954e-02 -1.500000000000000000e+00 2.177047440790697563e-01
1.358999999999999965e-02 -1.500000000000000000e+00 2.177326315166878690e-01
1.362999999999999975e-02 -1.500000000000000000e+00 2.177615149459694865e-01
1.366000000000000027e-02 -1.500000000000000000e+00 2.177894024062745626e-01
1.370000000000000037e-02 -1.500000000000000000e+00 2.178172898777241406e-01
1.374000000000000048e-02 -1.500000000000000000e+00 2.178451773603182484e-01
1.376999999999999925e-02 -1.500000000000000000e+00 2.178730648540568027e-01
1.380999999999999936e-02 -1.500000000000000000e+00 2.179009523589399144e-01
1.384999999999999946e-02 -1.500000000000000000e+00 2.179288398749675004e-01
1.387999999999999998e-02 -1.500000000000000000e+00 2.179557314188344253e-01
1.392000000000000008e-02 -1.500000000000000000e+00 2.179826229730640885e-01
1.396000000000000019e-02 -1.500000000000000000e+00 2.180105105217292338e-01
1.399000000000000070e-02 -1.500000000000000000e+00 2.180383980815389089e-01
1.403000000000000080e-02 -1.500000000000000000e+00 2.180652896676242847e-01
1.406999999999999917e-02 -1.500000000000000000e+00 2.180921812640724544e-01
1.409999999999999969e-02 -1.500000000000000000e+00 2.181190728708833071e-01
1.413999999999999979e-02 -1.500000000000000000e+00 2.181459644880569260e-01
1.417999999999999990e-02 -1.500000000000000000e+00 2.181728561155932833e-01
1.421000000000000041e-02 -1.500000000000000000e+00 2.181997477534923513e-01
1.425000000000000051e-02 -1.500000000000000000e+00 2.182266394017542688e-01
1.429000000000000062e-02 -1.500000000000000000e+00 2.182535310603789247e-01
1.431999999999999940e-02 -1.500000000000000000e+00 2.182794267414412681e-01
1.435999999999999950e-02 -1.500000000000000000e+00 2.183063184204076523e-01
1.439000000000000001e-02 -1.500000000000000000e+00 2.183322141210583267e-01
1.443000000000000012e-02 -1.500000000000000000e+00 2.183591058203664947e-01
1.447000000000000022e-02 -1.500000000000000000e+00 2.183850015406055556e-01
1.450000000000000074e-02 -1.500000000000000000e+00 2.184108972704540685e-01
1.454000000000000084e-02 -1.500000000000000000e+00 2.184367930099119226e-01
1.457999999999999921e-02 -1.500000000000000000e+00 2.184626887589792010e-01
1.460999999999999972e-02 -1.500000000000000000e+00 2.184885845176559871e-01
1.464999999999999983e-02 -1.500000000000000000e+00 2.185144802859421143e-01
1.468999999999999993e-02 -1.500000000000000000e+00 2.185403760638376935e-01
1.472000000000000045e-02 -1.500000000000000000e+00 2.185652758593379097e-01
1.476000000000000055e-02 -1.500000000000000000e+00 2.185911716560827722e-01
1.480000000000000066e-02 -1.500000000000000000e+00 2.186170674624370591e-01
1.482999999999999943e-02 -1.500000000000000000e+00 2.186419672853013862e-01
1.486999999999999954e-02 -1.500000000000000000e+00 2.186678631105050397e-01
1.490999999999999964e-02 -1.500000000000000000e+00 2.186927629514937299e-01
1.494000000000000015e-02 -1.500000000000000000e+00 2.187176628013669522e-01
1.498000000000000026e-02 -1.500000000000000000e+00 2.187425626601246786e-01
1.502000000000000036e-02 -1.500000000000000000e+00 2.187674625277668816e-01
1.504999999999999914e-02 -1.500000000000000000e+00 2.187933583995394227e-01
1.508999999999999925e-02 -1.500000000000000000e+00 2.188172622897048003e-01
1.512999999999999935e-02 -1.500000000000000000e+00 2.188421621840005715e-01
1.515999999999999986e-02 -1.500000000000000000e+00 2.188670620871808470e-01
1.519999999999999997e-02 -1.500000000000000000e+00 2.188919619992456267e-01
1.524000000000000007e-02 -1.500000000000000000e+00 2.189158659231863757e-01
1.527000000000000059e-02 -1.500000000000000000e+00 2.189407658526648093e-01
1.531000000000000069e-02 -1.500000000000000000e+00 2.189646697933227137e-01
1.533999999999999947e-02 -1.500000000000000000e+00 2.189895697402149122e-01
1.537999999999999957e-02 -1.500000000000000000e+00 2.190134736975899721e-01
1.541999999999999968e-02 -1.500000000000000000e+00 2.190383736618958244e-01
1.545000000000000019e-02 -1.500000000000000000e+00 2.190622776359880952e-01
1.549000000000000030e-02 -1.500000000000000000e+00 2.190861816182683441e-01
1.553000000000000040e-02 -1.500000000000000000e+00 2.191100856087365989e-01
1.555999999999999918e-02 -1.500000000000000000e+00 2.191339896073929150e-01
1.559999999999999928e-02 -1.500000000000000000e+00 2.191578936142371814e-01
1.564000000000000112e-02 -1.500000000000000000e+00 2.191817976292695369e-01
1.566999999999999990e-02 -1.500000000000000000e+00 2.192057016524899815e-01
1.570999999999999827e-02 -1.500000000000000000e+00 2.192296056838983764e-01
1.575000000000000011e-02 -1.500000000000000000e+00 2.192525137216814746e-01
1.577999999999999889e-02 -1.500000000000000000e+00 2.192764177691248206e-01
1.582000000000000073e-02 -1.500000000000000000e+00 2.193003218247562003e-01
1.585999999999999910e-02 -1.500000000000000000e+00 2.193232298857530072e-01
1.589000000000000135e-02 -1.500000000000000000e+00 2.193461379542697431e-01
1.592999999999999972e-02 -1.500000000000000000e+00 2.193700420337829360e-01
1.597000000000000156e-02 -1.500000000000000000e+00 2.193929501176665742e-01
1.600000000000000033e-02 -1.500000000000000000e+00 2.194158582090701137e-01
1.603999999999999870e-02 -1.500000000000000000e+00 2.194397623124651753e-01
1.608000000000000054e-02 -1.500000000000000000e+00 2.194626704192355893e-01
1.610999999999999932e-02 -1.500000000000000000e+00 2.194855785335258769e-01
1.615000000000000116e-02 -1.500000000000000000e+00 2.195084866553362601e-01
1.618999999999999953e-02 -1.500000000000000000e+00 2.195313947846665170e-01
1.621999999999999831e-02 -1.500000000000000000e+00 2.195533069154103900e-01
1.626000000000000015e-02 -1.500000000000000000e+00 2.195762150594536000e-01
1.628999999999999893e-02 -1.500000000000000000e+00 2.195981272042707710e-01
1.633000000000000076e-02 -1.500000000000000000e+00 2.196220313701000848e-01
1.636999999999999914e-02 -1.500000000000000000e+00 2.196439435293033315e-01
1.640000000000000138e-02 -1.500000000000000000e+00 2.196668517030995471e-01
1.643999999999999975e-02 -1.500000000000000000e+00 2.196887638763760642e-01
1.648000000000000159e-02 -1.500000000000000000e+00 2.197106760565329109e-01
1.651000000000000037e-02 -1.500000000000000000e+00 2.197325882435700595e-01
1.654999999999999874e-02 -1.500000000000000000e+00 2.197554964464654148e-01
1.659000000000000058e-02 -1.500000000000000000e+00 2.197784046568807548e-01
1.661999999999999936e-02 -1.500000000000000000e+00 2.198003168651842809e-01
1.666000000000000120e-02 -1.500000000000000000e+00 2.198222290803681089e-01
1.669999999999999957e-02 -1.500000000000000000e+00 2.198441413024322943e-01
1.672999999999999834e-02 -1.500000000000000000e+00 2.198650575208209723e-01
1.677000000000000018e-02 -1.500000000000000000e+00 2.198879657672016263e-01
1.680999999999999855e-02 -1.500000000000000000e+00 2.199098780099067729e-01
1.684000000000000080e-02 -1.500000000000000000e+00 2.199317902594921936e-01
1.687999999999999917e-02 -1.500000000000000000e+00 2.199537025159580550e-01
1.692000000000000101e-02 -1.500000000000000000e+00 2.199746187671846598e-01
1.694999999999999979e-02 -1.500000000000000000e+00 2.199965310370984028e-01
1.699000000000000163e-02 -1.500000000000000000e+00 2.200184433138924756e-01
1.703000000000000000e-02 -1.500000000000000000e+00 2.200393595845233086e-01
1.705999999999999878e-02 -1.500000000000000000e+00 2.200612718747653740e-01
1.710000000000000062e-02 -1.500000000000000000e+00 2.200821881582329109e-01
1.712999999999999939e-02 -1.500000000000000000e+00 2.201041004619228858e-01
1.717000000000000123e-02 -1.500000000000000000e+00 2.201250167582271822e-01
1.720999999999999960e-02 -1.500000000000000000e+00 2.201459330608005471e-01
1.723999999999999838e-02 -1.500000000000000000e+00 2.201668493696429252e-01
1.728000000000000022e-02 -1.500000000000000000e+00 2.201887616999161912e-01
1.731999999999999859e-02 -1.500000000000000000e+00 2.202096780215953287e-01
1.735000000000000084e-02 -1.500000000000000000e+00 2.202305943495435903e-01
1.738999999999999921e-02 -1.500000000000000000e+00 2.202515106837609760e-01
1.743000000000000105e-02 -1.500000000000000000e+00 2.202724270242474303e-01
1.745999999999999983e-02 -1.500000000000000000e+00 2.202933433710030087e-01
1.750000000000000167e-02 -1.500000000000000000e+00 2.203142597240277112e-01
1.754000000000000004e-02 -1.500000000000000000e+00 2.203351760833215656e-01
1.756999999999999881e-02 -1.500000000000000000e+00 2.203550964313345517e-01
1.761000000000000065e-02 -1.500000000000000000e+00 2.203760128028680598e-01
1.764999999999999902e-02 -1.500000000000000000e+00 2.203969291806707198e-01
1.768000000000000127e-02 -1.500000000000000000e+00 2.204168495463111888e-01
1.771999999999999964e-02 -1.500000000000000000e+00 2.204377659363535302e-01
1.776000000000000148e-02 -1.500000000000000000e+00 2.204586823326650513e-01
1.779000000000000026e-02 -1.500000000000000000e+00 2.204786027159330308e-01
1.782999999999999863e-02 -1.500000000000000000e+00 2.204985231048873229e-01
1.787000000000000047e-02 -1.500000000000000000e+00 2.205194395194091661e-01
1.789999999999999925e-02 -1.500000000000000000e+00 2.205393599200203558e-01
1.794000000000000108e-02 -1.500000000000000000e+00 2.205592803263178026e-01
1.797999999999999945e-02 -1.500000000000000000e+00 2.205792007383016451e-01
1.801000000000000170e-02 -1.500000000000000000e+00 2.206001171770044511e-01
1.805000000000000007e-02 -1.500000000000000000e+00 2.206200376006451636e-01
1.807999999999999885e-02 -1.500000000000000000e+00 2.206399580299721608e-01
1.812000000000000069e-02 -1.500000000000000000e+00 2.206598784649854983e-01
1.815999999999999906e-02 -1.500000000000000000e+00 2.206788028835151294e-01
1.819000000000000131e-02 -1.500000000000000000e+00 2.206987233296167639e-01
1.822999999999999968e-02 -1.500000000000000000e+00 2.207196398041433860e-01
1.827000000000000152e-02 -1.500000000000000000e+00 2.207395602619020014e-01
1.830000000000000029e-02 -1.500000000000000000e+00 2.207584847020395979e-01
1.833999999999999866e-02 -1.500000000000000000e+00 2.207784051708864825e-01
1.838000000000000050e-02 -1.500000000000000000e+00 2.207983256454198184e-01
1.840999999999999928e-02 -1.500000000000000000e+00 2.208172501014933342e-01
1.845000000000000112e-02 -1.500000000000000000e+00 2.208371705871149671e-01
1.848999999999999949e-02 -1.500000000000000000e+00 2.208570910784229679e-01
1.851999999999999827e-02 -1.500000000000000000e+00 2.208760155504324307e-01
1.856000000000000011e-02 -1.500000000000000000e+00 2.208959360528287563e-01
1.859999999999999848e-02 -1.500000000000000000e+00 2.209148605353722650e-01
1.863000000000000073e-02 -1.500000000000000000e+00 2.209347810488569430e-01
1.866999999999999910e-02 -1.500000000000000000e+00 2.209537055419343587e-01
1.871000000000000094e-02 -1.500000000000000000e+00 2.209726300401436971e-01
1.873999999999999971e-02 -1.500000000000000000e+00 2.209915545434850415e-01
1.878000000000000155e-02 -1.500000000000000000e+00 2.210114750788621796e-01
1.881999999999999992e-02 -1.500000000000000000e+00 2.210294035655633871e-01
1.884999999999999870e-02 -1.500000000000000000e+00 2.210493241117446883e-01
1.889000000000000054e-02 -1.500000000000000000e+00 2.210682486358837850e-01
1.891999999999999932e-02 -1.500000000000000000e+00 2.210871731651548877e-01
1.896000000000000116e-02 -1.500000000000000000e+00 2.211060976995579408e-01
1.899999999999999953e-02 -1.500000000000000000e+00 2.211250222390929721e-01
1.902999999999999831e-02 -1.500000000000000000e+00 2.211439467837598705e-01
1.907000000000000015e-02 -1.500000000000000000e+00 2.211628713335587471e-01
1.910999999999999852e-02 -1.500000000000000000e+00 2.211817958884896018e-01
1.914000000000000076e-02 -1.500000000000000000e+00 2.212007204485523792e-01
1.917999999999999913e-02 -1.500000000000000000e+00 2.212186489838721404e-01
1.922000000000000097e-02 -1.500000000000000000e+00 2.212375735539287569e-01
1.924999999999999975e-02 -1.500000000000000000e+00 2.212564981291173516e-01
1.929000000000000159e-02 -1.500000000000000000e+00 2.212744266787667613e-01
1.932999999999999996e-02 -1.500000000000000000e+00 2.212933512639491951e-01
1.935999999999999874e-02 -1.500000000000000000e+00 2.213112798230664757e-01
1.940000000000000058e-02 -1.500000000000000000e+00 2.213292083867896831e-01
1.943999999999999895e-02 -1.500000000000000000e+00 2.213481329868277891e-01
1.947000000000000119e-02 -1.500000000000000000e+00 2.213670575919979011e-01
1.950999999999999956e-02 -1.500000000000000000e+00 2.213839901378159836e-01
1.955000000000000140e-02 -1.500000000000000000e+00 2.214029147527098174e-01
1.958000000000000018e-02 -1.500000000000000000e+00 2.214218393727356016e-01
1.961999999999999855e-02 -1.500000000000000000e+00 2.214397679648624495e-01
1.966000000000000039e-02 -1.500000000000000000e+00 2.214576965615952520e-01
1.968999999999999917e-02 -1.500000000000000000e+00 2.214756251629340644e-01
1.973000000000000101e-02 -1.500000000000000000e+00 2.214935537688789147e-01
1.976999999999999938e-02 -1.500000000000000000e+00 2.215124784134841762e-01
1.980000000000000163e-02 -1.500000000000000000e+00 2.215304070288968419e-01
1.984000000000000000e-02 -1.500000000000000000e+00 2.215483356489155731e-01
1.986999999999999877e-02 -1.500000000000000000e+00 2.215662642735402865e-01
1.991000000000000061e-02 -1.500000000000000000e+00 2.215841929027709267e-01
1.994999999999999898e-02 -1.500000000000000000e+00 2.216011255012736991e-01
1.998000000000000123e-02 -1.500000000000000000e+00 2.216190541394605085e-01
2.001999999999999960e-02 -1.500000000000000000e+00 2.216369827822533001e-01
2.006000000000000144e-02 -1.500000000000000000e+00 2.216549114296521850e-01
2.009000000000000022e-02 -1.500000000000000000e+00 2.216728400816569966e-01
2.012999999999999859e-02 -1.500000000000000000e+00 2.216897727016687303e-01
2.017000000000000043e-02 -1.500000000000000000e+00 2.217077013626296556e-01
2.019999999999999921e-02 -1.500000000000000000e+00 2.217256300281966741e-01
2.024000000000000105e-02 -1.500000000000000000e+00 2.217425626610171063e-01
2.027999999999999942e-02 -1.500000000000000000e+00 2.217604913355402385e-01
2.031000000000000166e-02 -1.500000000000000000e+00 2.217784200146694085e-01
2.035000000000000003e-02 -1.500000000000000000e+00 2.217953526602985115e-01
2.038999999999999840e-02 -1.500000000000000000e+00 2.218122853100360503e-01
2.042000000000000065e-02 -1.500000000000000000e+00 2.218302140024715485e-01
2.045999999999999902e-02 -1.500000000000000000e+00 2.218471466606677100e-01
2.050000000000000086e-02 -1.500000000000000000e+00 2.218650753620593497e-01
2.052999999999999964e-02 -1.500000000000000000e+00 2.218820080287141894e-01
2.057000000000000148e-02 -1.500000000000000000e+00 2.218989406994774372e-01
2.060999999999999985e-02 -1.500000000000000000e+00 2.219158733743491208e-01
2.063999999999999863e-02 -1.500000000000000000e+00 2.219338020933972477e-01
2.068000000000000047e-02 -1.500000000000000000e+00 2.219507347767275818e-01
2.071999999999999884e-02 -1.500000000000000000e+00 2.219676674641663516e-01
2.075000000000000108e-02 -1.500000000000000000e+00 2.219846001557136406e-01
2.078999999999999945e-02 -1.500000000000000000e+00 2.220015328513694486e-01
2.082000000000000170e-02 -1.500000000000000000e+00 2.220184655511337202e-01
2.086000000000000007e-02 -1.500000000000000000e+00 2.220353982550064276e-01
2.089999999999999844e-02 -1.500000000000000000e+00 2.220523309629876541e-01
2.093000000000000069e-02 -1.500000000000000000e+00 2.220692636750773441e-01
2.096999999999999906e-02 -1.500000000000000000e+00 2.220861963912754977e-01
2.101000000000000090e-02 -1.500000000000000000e+00 2.221031291115822537e-01
2.103999999999999967e-02 -1.500000000000000000e+00 2.221190657932710089e-01
2.108000000000000151e-02 -1.500000000000000000e+00 2.221359985215529131e-01
2.111999999999999988e-02 -1.500000000000000000e+00 2.221529312539433920e-01
2.114999999999999866e-02 -1.500000000000000000e+00 2.221698639904424455e-01
2.119000000000000050e-02 -1.500000000000000000e+00 2.221867967310499070e-01
2.122999999999999887e-02 -1.500000000000000000e+00 2.222027334318452674e-01
2.126000000000000112e-02 -1.500000000000000000e+00 2.222196661804280160e-01
2.129999999999999949e-02 -1.500000000000000000e+00 2.222365989331193947e-01
2.134000000000000133e-02 -1.500000000000000000e+00 2.222525356452877965e-01
2.137000000000000011e-02 -1.500000000000000000e+00 2.222694684059543513e-01
2.140999999999999848e-02 -1.500000000000000000e+00 2.222854051256289987e-01
2.145000000000000032e-02 -1.500000000000000000e+00 2.223013418489429571e-01
2.147999999999999909e-02 -1.500000000000000000e+00 2.223182746214517613e-01
2.152000000000000093e-02 -1.500000000000000000e+00 2.223352073980690569e-01
2.155999999999999930e-02 -1.500000000000000000e+00 2.223501480867314806e-01
2.159000000000000155e-02 -1.500000000000000000e+00 2.223670808710824509e-01
2.162999999999999992e-02 -1.500000000000000000e+00 2.223840136595418571e-01
2.165999999999999870e-02 -1.500000000000000000e+00 2.223999504053745246e-01
2.170000000000000054e-02 -1.500000000000000000e+00 2.224158871548465033e-01
2.173999999999999891e-02 -1.500000000000000000e+00 2.224318239079578485e-01
2.177000000000000116e-02 -1.500000000000000000e+00 2.224487567121263554e-01
2.180999999999999953e-02 -1.500000000000000000e+00 2.224646934727438907e-01
2.185000000000000137e-02 -1.500000000000000000e+00 2.224806302370009314e-01
2.188000000000000014e-02 -1.500000000000000000e+00 2.224965670048972832e-01
2.191999999999999851e-02 -1.500000000000000000e+00 2.225125037764329738e-01
2.196000000000000035e-02 -1.500000000000000000e+00 2.225284405516081143e-01
2.198999999999999913e-02 -1.500000000000000000e+00 2.225443773304226491e-01
2.203000000000000097e-02 -1.500000000000000000e+00 2.225603141128765228e-01
2.206999999999999934e-02 -1.500000000000000000e+00 2.225762508989697908e-01
2.210000000000000159e-02 -1.500000000000000000e+00 2.225921876887024808e-01
2.213999999999999996e-02 -1.500000000000000000e+00 2.226081244820745098e-01
2.217999999999999833e-02 -1.500000000000000000e+00 2.226240612790859885e-01
2.221000000000000058e-02 -1.500000000000000000e+00 2.226390020295895555e-01
2.224999999999999895e-02 -1.500000000000000000e+00 2.226549388336524216e-01
2.229000000000000078e-02 -1.500000000000000000e+00 2.226708756413545431e-01
2.231999999999999956e-02 -1.500000000000000000e+00 2.226868124526961146e-01
2.236000000000000140e-02 -1.500000000000000000e+00 2.227017532166342129e-01
2.239999999999999977e-02 -1.500000000000000000e+00 2.227176900350271160e-01
2.242999999999999855e-02 -1.500000000000000000e+00 2.227336268570595246e-01
2.247000000000000039e-02 -1.500000000000000000e+00 2.227485676310201335e-01
2.250999999999999876e-02 -1.500000000000000000e+00 2.227645044601038182e-01
2.254000000000000101e-02 -1.500000000000000000e+00 2.227804412928268418e-01
2.257999999999999938e-02 -1.500000000000000000e+00 2.227953820768100446e-01
2.261000000000000162e-02 -1.500000000000000000e+00 2.228113189165845109e-01
2.264999999999999999e-02 -1.500000000000000000e+00 2.228252636543726073e-01
2.268999999999999836e-02 -1.500000000000000000e+00 2.228421965540041405e-01
2.272000000000000061e-02 -1.500000000000000000e+00 2.228571373512086284e-01
2.275999999999999898e-02 -1.500000000000000000e+00 2.228720781516118354e-01
2.280000000000000082e-02 -1.500000000000000000e+00 2.228880150089009859e-01
2.282999999999999960e-02 -1.500000000000000000e+00 2.229029558159148494e-01
2.287000000000000144e-02 -1.500000000000000000e+00 2.229178966261273764e-01
2.290999999999999981e-02 -1.500000000000000000e+00 2.229338334938798794e-01
2.293999999999999859e-02 -1.500000000000000000e+00 2.229487743107030906e-01
2.298000000000000043e-02 -1.500000000000000000e+00 2.229637151307250209e-01
2.301999999999999880e-02 -1.500000000000000000e+00 2.229786559539456980e-01
2.305000000000000104e-02 -1.500000000000000000e+00 2.229935967803650110e-01
2.308999999999999941e-02 -1.500000000000000000e+00 2.230095336654047133e-01
2.313000000000000125e-02 -1.500000000000000000e+00 2.230234784427998773e-01
2.316000000000000003e-02 -1.500000000000000000e+00 2.230394153346635377e-01
2.319999999999999840e-02 -1.500000000000000000e+00 2.230543561740909730e-01
2.324000000000000024e-02 -1.500000000000000000e+00 2.230692970167171829e-01
2.326999999999999902e-02 -1.500000000000000000e+00 2.230842378625420841e-01
2.331000000000000086e-02 -1.500000000000000000e+00 2.230991787115657043e-01
2.334999999999999923e-02 -1.500000000000000000e+00 2.231141195637880714e-01
2.338000000000000148e-02 -1.500000000000000000e+00 2.231280643620815185e-01
2.341999999999999985e-02 -1.500000000000000000e+00 2.231440012778288795e-01
2.344999999999999862e-02 -1.500000000000000000e+00 2.231589421396474315e-01
2.349000000000000046e-02 -1.500000000000000000e+00 2.231728869468973253e-01
2.352999999999999883e-02 -1.500000000000000000e+00 2.231878278149000416e-01
2.356000000000000108e-02 -1.500000000000000000e+00 2.232027686861014493e-01
2.359999999999999945e-02 -1.500000000000000000e+00 2.232177095605016037e-01
2.364000000000000129e-02 -1.500000000000000000e+00 2.232316543794944097e-01
2.367000000000000007e-02 -1.500000000000000000e+00 2.232465952600787562e-01
2.370999999999999844e-02 -1.500000000000000000e+00 2.232615361438618495e-01
2.375000000000000028e-02 -1.500000000000000000e+00 2.232764770308437174e-01
2.377999999999999906e-02 -1.500000000000000000e+00 2.232904218615793801e-01
2.382000000000000089e-02 -1.500000000000000000e+00 2.233053627547454123e-01
2.385999999999999927e-02 -1.500000000000000000e+00 2.233203036511101913e-01
